date,01_electricity_bus_shortage_output1,01_pellet_bus_shortage_output1,01_pv_bus_excess_input1,01_hp_electricity_bus_shortage_output1,01_thermal_storage_input1,01_thermal_storage_output1,01_thermal_storage_capacity,01_pv_to_01_electricity_link_input1,01_pv_to_01_electricity_link_output1,01_electricity_to_01_hp_electricity_bus_input1,01_electricity_to_01_hp_electricity_bus_output1,01_heat_without_storage_to_01_heat_input1,01_heat_without_storage_to_01_heat_output1,01_electricity_sink_input1,01_heat_sink_input1,01_heat_storage_to_01_heat_input1,01_heat_storage_to_01_heat_output1,01_electricheating_transformer_input1,01_electricheating_transformer_output1,01_pelletheating_transformer_input1,01_pelletheating_transformer_output1,01_GCHP_transformer_input1,01_GCHP_transformer_input2,01_GCHP_transformer_output1,01_photovoltaic_electricity_source_output1,01_solar_thermal_source_input1,01_solar_thermal_source_input2,01_solar_thermal_source_output1
2012-04-19 00:00:00,0.2660203,0.0,0.0,0.38464334,0.0,0.0,1.1748443,0.0,0.0,0.0,0.0,1.6606125,1.6606125,0.2660202962138795,1.6606124869596974,0.0,0.0,0.0,0.0,0.0,0.0,0.38464334,1.2759691,1.6606125,0.0,0.0,0.0,0.0
2012-04-19 01:00:00,0.19645867,0.0,0.0,0.4083137,0.0,0.0,1.1748443,0.0,0.0,0.0,0.0,1.762804,1.762804,0.19645866573800624,1.7628040246187557,0.0,0.0,0.0,0.0,0.0,0.0,0.4083137,1.3544903,1.762804,0.0,0.0,0.0,0.0
2012-04-19 02:00:00,0.17696063,0.0,0.0,0.42606647,0.0,0.0,1.1748443,0.0,0.0,0.0,0.0,1.8394477,1.8394477,0.17696063261208655,1.8394476778630497,0.0,0.0,0.0,0.0,0.0,0.0,0.42606647,1.4133812,1.8394477,0.0,0.0,0.0,0.0
2012-04-19 03:00:00,0.17224594,0.0,0.0,0.48918743,0.0,0.0,1.1748443,0.0,0.0,0.0,0.0,2.1119584,2.1119584,0.1722459442742617,2.1119584449538715,0.0,0.0,0.0,0.0,0.0,0.0,0.48918743,1.622771,2.1119584,0.0,0.0,0.0,0.0
2012-04-19 04:00:00,0.17608162,0.0,0.0,0.62764895,0.0,0.083499969,1.0896402,0.0,0.0,0.0,0.0,2.7097354,2.7097354,0.17608162292198362,2.793235362680927,0.083499969,0.083499969,0.0,0.0,0.0,0.0,0.62764895,2.0820864,2.7097354,0.0,0.0,0.0,0.0
2012-04-19 05:00:00,0.13857162,1.5463342,0.0,0.62764895,0.0,0.028805128,1.0602473,0.071751429,0.071751429,0.0,0.0,4.1014362,4.1014362,0.21032304585008435,4.130241313720273,0.028805128,0.028805128,0.0,0.0,1.5463342,1.3917008,0.62764895,2.0820864,2.7097354,0.071751429,0.0,0.0,0.0
2012-04-19 06:00:00,0.018458355,2.8121813,0.0,0.62764895,0.0,0.0,1.0602473,0.35511527,0.35511527,0.0,0.0,5.2406986,5.2406986,0.3712217741248354,5.279896112384679,0.03919755,0.03919755,0.0,0.0,2.8121813,2.5309632,0.62764895,2.0820864,2.7097354,0.35511527,0.002351853,0.041260579,0.03919755
2012-04-19 07:00:00,0.0,2.003945,0.0,0.48192295,0.0,0.0,1.0602473,0.68855847,0.68855847,0.145726,0.145726,4.5132859,4.5132859,0.5182960772734223,4.922225730577975,0.40893984,0.40893984,0.0,0.0,2.003945,1.8035505,0.62764895,2.0820864,2.7097354,0.68855847,0.024536391,0.43046299,0.40893984
2012-04-19 08:00:00,0.0,1.4379013,0.0,0.35737303,0.0,0.0,1.0602473,0.84858102,0.84858102,0.27027592,0.27027592,4.0038466,4.0038466,0.5492611913565939,4.487911695526977,0.4840651,0.4840651,0.0,0.0,1.4379013,1.2941112,0.62764895,2.0820864,2.7097354,0.84858102,0.029043906,0.50954221,0.4840651
2012-04-19 09:00:00,0.0095509182,1.2151198,0.0,0.62764895,0.0,0.0,1.0602473,0.55384187,0.55384187,0.0,0.0,3.8033432,3.8033432,0.5432679434695283,4.13875727519186,0.33541408,0.33541408,0.0,0.0,1.2151198,1.0936078,0.62764895,2.0820864,2.7097354,0.55384187,0.020124845,0.35306745,0.33541408
2012-04-19 10:00:00,0.0,0.0,0.0,0.0,0.48877302,0.0,1.5490203,2.1374397,2.1374397,0.62764895,0.62764895,3.6512683,3.6512683,0.5275656340054168,3.8406986236862743,0.18943029,0.18943029,0.94153294,0.94153294,0.0,0.0,0.62764895,2.0820864,2.7097354,2.1374397,0.040692199,0.71389822,0.67820331
2012-04-19 11:00:00,0.0,0.0,0.0,0.0,0.0,0.17657975,1.3688369,1.3477069,1.3477069,0.62764895,0.62764895,2.8597407,2.8597407,0.5325200522587243,3.6618634327829223,0.80212269,0.80212269,0.15000535,0.15000535,0.0,0.0,0.62764895,2.0820864,2.7097354,1.3477069,0.037532577,0.65846626,0.62554294
2012-04-19 12:00:00,0.0,0.0,0.99317532,0.0,0.72295418,0.0,2.091791,2.169825,2.169825,0.62764895,0.62764895,3.6107677,3.6107677,0.5977665442559105,3.610767663953393,0.0,0.0,0.90103227,0.90103227,0.0,0.0,0.62764895,2.0820864,2.7097354,3.1630003,0.043377251,0.7610044,0.72295418
2012-04-19 13:00:00,0.0,0.0,0.0,0.0,0.0,0.091472041,1.9984522,1.4066394,1.4066394,0.62764895,0.62764895,2.8687294,2.8687294,0.5819843248199713,3.593735741010217,0.7250063,0.7250063,0.15899404,0.15899404,0.0,0.0,0.62764895,2.0820864,2.7097354,1.4066394,0.038012056,0.66687817,0.63353426
2012-04-19 14:00:00,0.0,0.0,0.76011318,0.0,0.68771163,0.0,2.6861638,2.1616528,2.1616528,0.62764895,0.62764895,3.6959273,3.6959273,0.5065493114147739,3.6959272786692754,0.0,0.0,0.98619189,0.98619189,0.0,0.0,0.62764895,2.0820864,2.7097354,2.921766,0.041262698,0.72390698,0.68771163
2012-04-19 15:00:00,0.0,0.0,0.0,0.0,0.44134908,0.0,3.1275129,2.0727804,2.0727804,0.62764895,0.62764895,3.6634816,3.6634816,0.4532493602058049,3.8577305466294507,0.19424899,0.19424899,0.95374617,0.95374617,0.0,0.0,0.62764895,2.0820864,2.7097354,2.0727804,0.038135884,0.66905059,0.63559806
2012-04-19 16:00:00,0.0,0.0,0.0,0.0,0.0,0.61561769,2.4993316,1.2928281,1.2928281,0.62764895,0.62764895,2.9181071,2.9181071,0.424082220488753,4.0791455448907445,1.1610384,1.1610384,0.20837172,0.20837172,0.0,0.0,0.62764895,2.0820864,2.7097354,1.2928281,0.032725244,0.5741271,0.54542074
2012-04-19 17:00:00,0.13994653,1.7242879,0.0,0.62764895,0.0,0.0,2.4993316,0.32974258,0.32974258,0.0,0.0,4.2615945,4.2615945,0.46479635113488443,4.3431403505099775,0.08154589,0.08154589,0.0,0.0,1.7242879,1.5518591,0.62764895,2.0820864,2.7097354,0.32974258,0.0048927534,0.085837779,0.08154589
2012-04-19 18:00:00,0.57874797,1.9379027,0.0,0.62764895,0.0,0.0,2.4993316,0.0,0.0,0.0,0.0,4.4538478,4.4538478,0.578747970960956,4.453847849640624,0.0,0.0,0.0,0.0,1.9379027,1.7441125,0.62764895,2.0820864,2.7097354,0.0,0.0,0.0,0.0
2012-04-19 19:00:00,0.68678625,0.40874849,0.0,0.62764895,0.0,1.4103027,1.0602473,0.0,0.0,0.0,0.0,3.077609,3.077609,0.6867862528717896,4.487911695526977,1.4103027,1.4103027,0.0,0.0,0.40874849,0.36787364,0.62764895,2.0820864,2.7097354,0.0,0.0,0.0,0.0
2012-04-19 20:00:00,0.67144354,1.7486591,0.0,0.62764895,0.0,0.0,1.0602473,0.0,0.0,0.0,0.0,4.2835286,4.2835286,0.671443538280902,4.283528620208861,0.0,0.0,0.0,0.0,1.7486591,1.5737932,0.62764895,2.0820864,2.7097354,0.0,0.0,0.0,0.0
2012-04-19 21:00:00,0.62309801,1.1336175,0.0,0.62764895,0.0,0.0,1.0602473,0.0,0.0,0.0,0.0,3.7299911,3.7299911,0.6230980053252404,3.729991124555628,0.0,0.0,0.0,0.0,1.1336175,1.0202557,0.62764895,2.0820864,2.7097354,0.0,0.0,0.0,0.0
2012-04-19 22:00:00,0.54210925,0.0,0.0,0.58978646,0.0,0.0,1.0602473,0.0,0.0,0.0,0.0,2.5462725,2.5462725,0.542109248878029,2.5462724800048693,0.0,0.0,0.0,0.0,0.0,0.0,0.58978646,1.956486,2.5462725,0.0,0.0,0.0,0.0
2012-04-19 23:00:00,0.40062864,0.0,0.0,0.43001153,0.0,0.0,1.0602473,0.0,0.0,0.0,0.0,1.8564796,1.8564796,0.4006286437573701,1.8564796008062259,0.0,0.0,0.0,0.0,0.0,0.0,0.43001153,1.4264681,1.8564796,0.0,0.0,0.0,0.0
2012-04-20 00:00:00,0.29227072,0.0,0.0,0.37224112,0.0,0.0,1.0602473,0.0,0.0,0.0,0.0,1.6070686,1.6070686,0.2922707219592263,1.6070686480765088,0.0,0.0,0.0,0.0,0.0,0.0,0.37224112,1.2348275,1.6070686,0.0,0.0,0.0,0.0
2012-04-20 01:00:00,0.22482671,0.0,0.0,0.39514827,0.0,0.0,1.0602473,0.0,0.0,0.0,0.0,1.7059652,1.7059652,0.22482670573678284,1.7059651802658327,0.0,0.0,0.0,0.0,0.0,0.0,0.39514827,1.3108169,1.7059652,0.0,0.0,0.0,0.0
2012-04-20 02:00:00,0.18559091,0.0,0.0,0.41232863,0.0,0.0,1.0602473,0.0,0.0,0.0,0.0,1.7801376,1.7801376,0.18559090956946084,1.7801375794078254,0.0,0.0,0.0,0.0,0.0,0.0,0.41232863,1.3678089,1.7801376,0.0,0.0,0.0,0.0
2012-04-20 03:00:00,0.17484302,0.0,0.0,0.47341435,0.0,0.0,1.0602473,0.0,0.0,0.0,0.0,2.0438617,2.0438617,0.17484301835865676,2.0438616652460215,0.0,0.0,0.0,0.0,0.0,0.0,0.47341435,1.5704473,2.0438617,0.0,0.0,0.0,0.0
2012-04-20 04:00:00,0.17240576,0.0,0.0,0.62612866,0.0,0.0,1.0602473,0.0,0.0,0.0,0.0,2.7031719,2.7031719,0.1724057642179168,2.7031718798415127,0.0,0.0,0.0,0.0,0.0,0.0,0.62612866,2.0770432,2.7031719,0.0,0.0,0.0,0.0
2012-04-20 05:00:00,0.10870841,0.9614034,0.0,0.62764895,0.0,0.0,1.0602473,0.097012532,0.097012532,0.0,0.0,3.5749985,3.5749985,0.1803967614006708,3.9970681759851634,0.42206972,0.42206972,0.0,0.0,0.9614034,0.86526306,0.62764895,2.0820864,2.7097354,0.097012532,0.025324183,0.44428392,0.42206972
2012-04-20 06:00:00,0.0,1.9941105,0.0,0.19897722,0.0,0.0,1.0602473,0.69908115,0.69908115,0.42867173,0.42867173,4.5044349,4.5044349,0.2340962624687774,5.109654163115055,0.60521928,0.60521928,0.0,0.0,1.9941105,1.7946995,0.62764895,2.0820864,2.7097354,0.69908115,0.036313157,0.63707293,0.60521928
2012-04-20 07:00:00,0.0,0.5909608,0.0,0.0,0.0,0.0,1.0602473,1.8833076,1.8833076,0.62764895,0.62764895,4.0838591,4.0838591,0.37262019863181745,4.763516300452421,0.6796572,0.6796572,0.84225899,0.84225899,0.5909608,0.53186472,0.62764895,2.0820864,2.7097354,1.8833076,0.040779432,0.71542863,0.6796572
2012-04-20 08:00:00,0.0,0.0,0.028611924,0.0,0.71442354,0.0,1.7746708,2.8222012,2.8222012,0.62764895,0.62764895,4.343206,4.343206,0.5182161673015946,4.343206038647796,0.0,0.0,1.6334706,1.6334706,0.0,0.0,0.62764895,2.0820864,2.7097354,2.8508131,0.042865413,0.75202478,0.71442354
2012-04-20 09:00:00,0.0,0.0,1.055935,0.0,0.73106455,0.0,2.5057354,2.56801,2.56801,0.62764895,0.62764895,4.0053096,4.0053096,0.6009229881430982,4.005309553667606,0.0,0.0,1.2955742,1.2955742,0.0,0.0,0.62764895,2.0820864,2.7097354,3.623945,0.043863873,0.76954163,0.73106455
2012-04-20 10:00:00,0.0,0.0,1.4588298,0.0,0.73343772,0.0,3.2391731,2.3311662,2.3311662,0.62764895,0.62764895,3.7168613,3.7168613,0.6523850100000338,3.7168613347820796,0.0,0.0,1.0071259,1.0071259,0.0,0.0,0.62764895,2.0820864,2.7097354,3.789996,0.044006263,0.77203971,0.73343772
2012-04-20 11:00:00,0.0,0.0,1.844387,0.0,0.73919068,0.0,3.9783638,2.192524,2.192524,0.62764895,0.62764895,3.5437924,3.5437924,0.6864666129844795,3.5437924034507633,0.0,0.0,0.83405701,0.83405701,0.0,0.0,0.62764895,2.0820864,2.7097354,4.036911,0.044351441,0.77809545,0.73919068
2012-04-20 12:00:00,0.0,0.0,0.88323657,0.0,0.71581864,0.0,4.6941824,2.1799503,2.1799503,0.62764895,0.62764895,3.4943441,3.4943441,0.7247434894898709,3.4943441373561015,0.0,0.0,0.78460874,0.78460874,0.0,0.0,0.62764895,2.0820864,2.7097354,3.0631869,0.042949118,0.75349331,0.71581864
2012-04-20 13:00:00,0.0,0.0,0.0,0.0,0.20351719,0.0,4.8976996,1.7031461,1.7031461,0.62764895,0.62764895,3.0376049,3.0376049,0.7090012250398456,3.4778613819912145,0.44025651,0.44025651,0.32786948,0.32786948,0.0,0.0,0.62764895,2.0820864,2.7097354,1.7031461,0.038626422,0.67765653,0.6437737
2012-04-20 14:00:00,0.0,0.0,0.0,0.0,0.0,0.10580141,4.789739,1.4745008,1.4745008,0.62764895,0.62764895,2.8765275,2.8765275,0.6443940128172797,3.576757914180538,0.70023046,0.70023046,0.16679206,0.16679206,0.0,0.0,0.62764895,2.0820864,2.7097354,1.4745008,0.035665743,0.62571479,0.59442905
2012-04-20 15:00:00,0.0,0.0,0.0,0.0,0.0,0.42065681,4.3604973,1.3029186,1.3029186,0.62764895,0.62764895,2.7578223,2.7578223,0.5938909106222747,3.733344090146967,0.97552182,0.97552182,0.048086874,0.048086874,0.0,0.0,0.62764895,2.0820864,2.7097354,1.3029186,0.033291901,0.58406843,0.55486501
2012-04-20 16:00:00,0.076589496,0.0,0.0,0.62764895,0.0,0.95333822,3.3877032,0.52594369,0.52594369,0.0,0.0,2.7097354,2.7097354,0.5854604085944694,3.947619909890501,1.2378845,1.2378845,0.0,0.0,0.0,0.0,0.62764895,2.0820864,2.7097354,0.52594369,0.017072778,0.29952242,0.28454629
2012-04-20 17:00:00,0.33413156,0.0,0.0,0.62764895,0.0,1.4933672,1.8638591,0.3025911,0.3025911,0.0,0.0,2.7097354,2.7097354,0.6367226555218359,4.2031026180462545,1.4933672,1.4933672,0.0,0.0,0.0,0.0,0.62764895,2.0820864,2.7097354,0.3025911,0.0,0.0,0.0
2012-04-20 18:00:00,0.73233494,1.778339,0.0,0.62764895,0.0,0.0,1.8638591,0.0,0.0,0.0,0.0,4.3102405,4.3102405,0.7323349368134872,4.310240527918022,0.0,0.0,0.0,0.0,1.778339,1.6005051,0.62764895,2.0820864,2.7097354,0.0,0.0,0.0,0.0
2012-04-20 19:00:00,0.79126854,1.8149674,0.0,0.62764895,0.0,0.0,1.8638591,0.0,0.0,0.0,0.0,4.343206,4.343206,0.7912685410362977,4.343206038647796,0.0,0.0,0.0,0.0,1.8149674,1.6334706,0.62764895,2.0820864,2.7097354,0.0,0.0,0.0,0.0
2012-04-20 20:00:00,0.72070804,1.5951973,0.0,0.62764895,0.0,0.0,1.8638591,0.0,0.0,0.0,0.0,4.145413,4.145413,0.7207080359125803,4.145412974269148,0.0,0.0,0.0,0.0,1.5951973,1.4356776,0.62764895,2.0820864,2.7097354,0.0,0.0,0.0,0.0
2012-04-20 21:00:00,0.58869676,0.9999867,0.0,0.62764895,0.0,0.0,1.8638591,0.0,0.0,0.0,0.0,3.6097234,3.6097234,0.5886967624534847,3.6097234249103125,0.0,0.0,0.0,0.0,0.9999867,0.89998803,0.62764895,2.0820864,2.7097354,0.0,0.0,0.0,0.0
2012-04-20 22:00:00,0.55365624,0.0,0.0,0.57076972,0.0,0.0,1.8638591,0.0,0.0,0.0,0.0,2.4641719,2.4641719,0.5536562398071084,2.464171927050647,0.0,0.0,0.0,0.0,0.0,0.0,0.57076972,1.8934022,2.4641719,0.0,0.0,0.0,0.0
2012-04-20 23:00:00,0.46551554,0.0,0.0,0.41614649,0.0,0.0,1.8638591,0.0,0.0,0.0,0.0,1.7966203,1.7966203,0.46551554088133223,1.7966203347727125,0.0,0.0,0.0,0.0,0.0,0.0,0.41614649,1.3804738,1.7966203,0.0,0.0,0.0,0.0
2012-04-21 00:00:00,0.33678058,0.0,0.0,0.38569028,0.0,0.0,1.8638591,0.0,0.0,0.0,0.0,1.6651324,1.6651324,0.3367805762671659,1.665132377782473,0.0,0.0,0.0,0.0,0.0,0.0,0.38569028,1.2794421,1.6651324,0.0,0.0,0.0,0.0
2012-04-21 01:00:00,0.24852001,0.0,0.0,0.40942506,0.0,0.0,1.8638591,0.0,0.0,0.0,0.0,1.7676021,1.7676021,0.24852001238364832,1.767602062569087,0.0,0.0,0.0,0.0,0.0,0.0,0.40942506,1.358177,1.7676021,0.0,0.0,0.0,0.0
2012-04-21 02:00:00,0.19537988,0.0,0.0,0.42722615,0.0,0.0,1.8638591,0.0,0.0,0.0,0.0,1.8444543,1.8444543,0.19537988111833446,1.844454326159047,0.0,0.0,0.0,0.0,0.0,0.0,0.42722615,1.4172282,1.8444543,0.0,0.0,0.0,0.0
2012-04-21 03:00:00,0.17696063,0.0,0.0,0.49051891,0.0,0.0,1.8638591,0.0,0.0,0.0,0.0,2.1177068,2.1177068,0.17696063261208655,2.1177068189233506,0.0,0.0,0.0,0.0,0.0,0.0,0.49051891,1.6271879,2.1177068,0.0,0.0,0.0,0.0
2012-04-21 04:00:00,0.17240576,0.10122517,0.0,0.62764895,0.0,0.0,1.8638591,0.0,0.0,0.0,0.0,2.8008381,2.8008381,0.1724057642179168,2.8008380508341086,0.0,0.0,0.0,0.0,0.10122517,0.091102657,0.62764895,2.0820864,2.7097354,0.0,0.0,0.0,0.0
2012-04-21 05:00:00,0.14175978,0.71578677,0.0,0.62764895,0.0,0.7875396,1.0602473,0.031085488,0.031085488,0.0,0.0,3.3539435,3.3539435,0.17284526906296827,4.141483093458972,0.7875396,0.7875396,0.0,0.0,0.71578677,0.6442081,0.62764895,2.0820864,2.7097354,0.031085488,0.0,0.0,0.0
2012-04-21 06:00:00,0.0,2.8717018,0.0,0.56225251,0.0,0.0,1.0602473,0.2481905,0.2481905,0.065396439,0.065396439,5.294267,5.294267,0.18279406055549696,5.2942670473083755,0.0,0.0,0.0,0.0,2.8717018,2.5845317,0.62764895,2.0820864,2.7097354,0.2481905,0.0,0.0,0.0
2012-04-21 07:00:00,0.0,1.7816846,0.0,0.0,0.0,0.0,1.0602473,1.0113726,1.0113726,0.62764895,0.62764895,4.4030776,4.4030776,0.261944887650675,4.9356231505552275,0.53254558,0.53254558,0.089826057,0.089826057,1.7816846,1.6035161,0.62764895,2.0820864,2.7097354,1.0113726,0.031952735,0.56057429,0.53254558
2012-04-21 08:00:00,0.0,1.5277532,0.0,0.39526198,0.0,0.0,1.0602473,0.70169115,0.70169115,0.23238697,0.23238697,4.0847132,4.0847132,0.44437935333294803,4.500126990212119,0.41541374,0.41541374,0.0,0.0,1.5277532,1.3749779,0.62764895,2.0820864,2.7097354,0.70169115,0.024924825,0.43727762,0.41541374
2012-04-21 09:00:00,0.0,1.058035,0.0,0.45530073,0.0,0.0,1.0602473,0.83907339,0.83907339,0.17234822,0.17234822,3.6619669,3.6619669,0.6374418452682838,4.150022233857856,0.48805537,0.48805537,0.0,0.0,1.058035,0.95223147,0.62764895,2.0820864,2.7097354,0.83907339,0.029283322,0.51374249,0.48805537
2012-04-21 10:00:00,0.0,0.63846917,0.0,0.27150974,0.0,0.0,1.0602473,1.1296737,1.1296737,0.35613922,0.35613922,3.2843576,3.2843576,0.7395268342779657,3.8511523198968995,0.56679467,0.56679467,0.0,0.0,0.63846917,0.57462225,0.62764895,2.0820864,2.7097354,1.1296737,0.03400768,0.59662597,0.56679467
2012-04-21 11:00:00,0.0,0.0,0.0,0.0,0.44586454,0.0,1.5061118,2.2123023,2.2123023,0.62764895,0.62764895,3.4335007,3.4335007,0.8198363559646432,3.671830371520325,0.23832965,0.23832965,0.72376533,0.72376533,0.0,0.0,0.62764895,2.0820864,2.7097354,2.2123023,0.041051651,0.72020441,0.68419419
2012-04-21 12:00:00,0.0,0.0,0.0,0.0,0.3156271,0.0,1.8217389,2.0560368,2.0560368,0.62764895,0.62764895,3.2677503,3.2677503,0.830264607288137,3.6205955291270184,0.35284525,0.35284525,0.55801488,0.55801488,0.0,0.0,0.62764895,2.0820864,2.7097354,2.0560368,0.040108341,0.70365511,0.66847235
2012-04-21 13:00:00,0.0,0.0,0.0,0.0,0.0,0.077011428,1.7431558,1.5301969,1.5301969,0.62764895,0.62764895,2.9009065,2.9009065,0.6738408374357282,3.6035172483292497,0.70261071,0.70261071,0.19117115,0.19117115,0.0,0.0,0.62764895,2.0820864,2.7097354,1.5301969,0.037535957,0.65852556,0.62559928
2012-04-21 14:00:00,0.0,0.0,0.074396679,0.0,0.6701246,0.0,2.4132804,2.2084147,2.2084147,0.62764895,0.62764895,3.7059869,3.7059869,0.5443067731032863,3.705986933115863,0.0,0.0,0.99625154,0.99625154,0.0,0.0,0.62764895,2.0820864,2.7097354,2.2828114,0.040207476,0.70539432,0.6701246
2012-04-21 15:00:00,0.0,0.0,0.0,0.013033137,0.0,0.63230611,1.7680701,1.1296824,1.1296824,0.61461581,0.61461581,2.7097354,2.7097354,0.48349528454252866,3.8682306006946683,1.1584952,1.1584952,0.0,0.0,0.0,0.0,0.62764895,2.0820864,2.7097354,1.1296824,0.031571346,0.55388326,0.52618909
2012-04-21 16:00:00,0.0,1.0596563,0.0,0.22751242,0.0,0.0,1.7680701,0.85446286,0.85446286,0.40013653,0.40013653,3.6634261,3.6634261,0.4287169988547503,4.090248251065664,0.4268222,0.4268222,0.0,0.0,1.0596563,0.95369066,0.62764895,2.0820864,2.7097354,0.85446286,0.025609332,0.44928652,0.4268222
2012-04-21 17:00:00,0.13855223,1.8280291,0.0,0.62764895,0.0,0.0,1.7680701,0.30794474,0.30794474,0.0,0.0,4.3549616,4.3549616,0.44649696758637786,4.354961603431083,0.0,0.0,0.0,0.0,1.8280291,1.6452262,0.62764895,2.0820864,2.7097354,0.30794474,0.0,0.0,0.0
2012-04-21 18:00:00,0.54958083,1.9513723,0.0,0.62764895,0.0,0.0,1.7680701,0.0,0.0,0.0,0.0,4.4659704,4.4659704,0.549580831243904,4.465970428616582,0.0,0.0,0.0,0.0,1.9513723,1.756235,0.62764895,2.0820864,2.7097354,0.0,0.0,0.0,0.0
2012-04-21 19:00:00,0.64295563,1.989324,0.0,0.62764895,0.0,0.0,1.7680701,0.0,0.0,0.0,0.0,4.500127,4.500127,0.642955633324384,4.500126990212119,0.0,0.0,0.0,0.0,1.989324,1.7903916,0.62764895,2.0820864,2.7097354,0.0,0.0,0.0,0.0
2012-04-21 20:00:00,0.61818354,1.7616136,0.0,0.62764895,0.0,0.0,1.7680701,0.0,0.0,0.0,0.0,4.2951876,4.2951876,0.6181835420578468,4.295187620638893,0.0,0.0,0.0,0.0,1.7616136,1.5854522,0.62764895,2.0820864,2.7097354,0.0,0.0,0.0,0.0
2012-04-21 21:00:00,0.57503216,1.1448979,0.0,0.62764895,0.0,0.0,1.7680701,0.0,0.0,0.0,0.0,3.7401435,3.7401435,0.5750321572709753,3.7401434947114005,0.0,0.0,0.0,0.0,1.1448979,1.0304081,0.62764895,2.0820864,2.7097354,0.0,0.0,0.0,0.0
2012-04-21 22:00:00,0.5100254,0.0,0.0,0.59139176,0.0,0.0,1.7680701,0.0,0.0,0.0,0.0,2.553203,2.553203,0.5100253951892718,2.553202979266459,0.0,0.0,0.0,0.0,0.0,0.0,0.59139176,1.9618112,2.553203,0.0,0.0,0.0,0.0
2012-04-21 23:00:00,0.37549696,0.0,0.0,0.43118195,0.0,0.0,1.7680701,0.0,0.0,0.0,0.0,1.8615326,1.8615326,0.3754969576176089,1.861532606956816,0.0,0.0,0.0,0.0,0.0,0.0,0.43118195,1.4303507,1.8615326,0.0,0.0,0.0,0.0
2012-04-22 00:00:00,0.2660203,0.0,0.0,0.38299752,0.0,0.0,1.7680701,0.0,0.0,0.0,0.0,1.653507,1.653507,0.2660202962138795,1.6535069992223865,0.0,0.0,0.0,0.0,0.0,0.0,0.38299752,1.2705095,1.653507,0.0,0.0,0.0,0.0
2012-04-22 01:00:00,0.19645867,0.0,0.0,0.4065666,0.0,0.0,1.7680701,0.0,0.0,0.0,0.0,1.7552613,1.7552613,0.19645866573800624,1.7552612760976105,0.0,0.0,0.0,0.0,0.0,0.0,0.4065666,1.3486947,1.7552613,0.0,0.0,0.0,0.0
2012-04-22 02:00:00,0.17696063,0.0,0.0,0.42424341,0.0,0.0,1.7680701,0.0,0.0,0.0,0.0,1.831577,1.831577,0.17696063261208655,1.8315769837540283,0.0,0.0,0.0,0.0,0.0,0.0,0.42424341,1.4073336,1.831577,0.0,0.0,0.0,0.0
2012-04-22 03:00:00,0.17224594,0.0,0.0,0.48709428,0.0,0.0,1.7680701,0.0,0.0,0.0,0.0,2.1029217,2.1029217,0.1722459442742617,2.102921722087958,0.0,0.0,0.0,0.0,0.0,0.0,0.48709428,1.6158274,2.1029217,0.0,0.0,0.0,0.0
2012-04-22 04:00:00,0.17608162,0.0,0.0,0.62764895,0.0,0.071548175,1.6950618,0.0,0.0,0.0,0.0,2.7097354,2.7097354,0.17608162292198362,2.781283567922784,0.071548175,0.071548175,0.0,0.0,0.0,0.0,0.62764895,2.0820864,2.7097354,0.0,0.0,0.0,0.0
2012-04-22 05:00:00,0.039296584,0.86746122,0.0,0.62764895,0.0,0.6221182,1.0602473,0.17102646,0.17102646,0.0,0.0,3.4904505,3.4904505,0.21032304585008435,4.112568690373629,0.6221182,0.6221182,0.0,0.0,0.86746122,0.78071509,0.62764895,2.0820864,2.7097354,0.17102646,0.0,0.0,0.0
2012-04-22 06:00:00,0.0,2.3877197,0.0,0.40938897,0.0,0.0,1.0602473,0.61339902,0.61339902,0.21825998,0.21825998,4.8586831,4.8586831,0.3712217741248354,5.257304305219896,0.39862119,0.39862119,0.0,0.0,2.3877197,2.1489477,0.62764895,2.0820864,2.7097354,0.61339902,0.023917271,0.41960125,0.39862119
2012-04-22 07:00:00,0.0,1.0416375,0.0,0.0,0.0,0.0,1.0602473,1.7703824,1.7703824,0.62764895,0.62764895,4.2314646,4.2314646,0.5182960772734223,4.901164336156612,0.66969976,0.66969976,0.58425542,0.58425542,1.0416375,0.93747377,0.62764895,2.0820864,2.7097354,1.7703824,0.040181986,0.70494712,0.66969976
2012-04-22 08:00:00,0.0,0.0,0.0,0.0,0.29141747,0.0,1.3516647,2.5688657,2.5688657,0.62764895,0.62764895,4.0596632,4.0596632,0.5492611913565939,4.468708659436911,0.40904544,0.40904544,1.3499278,1.3499278,0.0,0.0,0.62764895,2.0820864,2.7097354,2.5688657,0.042027774,0.73732937,0.7004629
2012-04-22 09:00:00,0.0,0.0,0.95997557,0.0,0.72960308,0.0,2.0812678,2.6260059,2.6260059,0.62764895,0.62764895,4.1210482,4.1210482,0.5432679434695283,4.121048213446564,0.0,0.0,1.4113128,1.4113128,0.0,0.0,0.62764895,2.0820864,2.7097354,3.5859815,0.043776185,0.76800324,0.72960308
2012-04-22 10:00:00,0.0,0.0,1.1087762,0.0,0.71930904,0.0,2.8005768,2.3129026,2.3129026,0.62764895,0.62764895,3.8242649,3.8242649,0.5275656340054168,3.824264905893828,0.0,0.0,1.1145295,1.1145295,0.0,0.0,0.62764895,2.0820864,2.7097354,3.4216788,0.043158543,0.75716741,0.71930904
