ID,type,input 1/kWh,input 2/kWh,output 1/kWh,output 2/kWh,capacity/kW,variable costs/CU,periodical costs/CU,investment/kW,max. invest./kW,constraints/CU
05Kommende3_electricity_demand,sink,88.01,0,0,0,0.48,0,0,0,0,0
05Kommende3_heat_demand,sink,1057.2,0,0,0,8.48,0,0,0,0,0
06Kommende4_electricity_demand,sink,114.8,0,0,0,0.63,0,0,0,0,0
06Kommende4_heat_demand,sink,878.27,0,0,0,7.04,0,0,0,0,0
07Kommende5_electricity_demand,sink,88.01,0,0,0,0.48,0,0,0,0,0
07Kommende5_heat_demand,sink,510.3,0,0,0,4.09,0,0,0,0,0
08Kommende6_electricity_demand,sink,114.8,0,0,0,0.63,0,0,0,0,0
08Kommende6_heat_demand,sink,670.96,0,0,0,5.38,0,0,0,0,0
09Kommende7_electricity_demand,sink,137.76,0,0,0,0.76,0,0,0,0,0
09Kommende7_heat_demand,sink,826.35,0,0,0,6.63,0,0,0,0,0
10Kommende8_electricity_demand,sink,114.8,0,0,0,0.63,0,0,0,0,0
10Kommende8_heat_demand,sink,327.14,0,0,0,2.62,0,0,0,0,0
11Kommende9_electricity_demand,sink,153.07,0,0,0,0.84,0,0,0,0,0
11Kommende9_heat_demand,sink,725.77,0,0,0,5.82,0,0,0,0,0
12Kommende10_electricity_demand,sink,44.37,0,0,0,0.54,0,0,0,0,0
12Kommende10_heat_demand,sink,212.66,0,0,0,1.9,0,0,0,0,0
13Kommende1112_electricity_demand,sink,153.07,0,0,0,0.84,0,0,0,0,0
13Kommende1112_heat_demand,sink,350.52,0,0,0,2.81,0,0,0,0,0
14Kommende13_electricity_demand,sink,191.33,0,0,0,1.05,0,0,0,0,0
14Kommende13_heat_demand,sink,273.93,0,0,0,2.2,0,0,0,0,0
15TischlereiB_electricity_demand,sink,114.8,0,0,0,0.63,0,0,0,0,0
15TischlereiB_heat_demand,sink,336.42,0,0,0,2.7,0,0,0,0,0
16WGTischlereiB_electricity_demand,sink,153.07,0,0,0,0.84,0,0,0,0,0
16WGTischlereiB_heat_demand,sink,273.93,0,0,0,2.2,0,0,0,0,0
