date,01_electricity_bus_shortage_output1,01_pellet_bus_shortage_output1,01_pv_bus_excess_input1,01_pv_to_01_electricity_link_input1,01_pv_to_01_electricity_link_output1,01_thermal_storage_input1,01_thermal_storage_output1,01_thermal_storage_capacity,01_electricity_to_01_hp_electricity_bus_input1,01_electricity_to_01_hp_electricity_bus_output1,01_heat_without_storage_to_01_heat_input1,01_heat_without_storage_to_01_heat_output1,01_heat_storage_to_01_heat_input1,01_heat_storage_to_01_heat_output1,01_electricity_sink_input1,01_heat_sink_input1,01_pelletheating_transformer_input1,01_pelletheating_transformer_output1,01_GCHP_transformer_input1,01_GCHP_transformer_input2,01_GCHP_transformer_output1,01_photovoltaic_electricity_source_output1,01_solar_thermal_source_input1,01_solar_thermal_source_input2,01_solar_thermal_source_output1
2012-04-13 11:00:00,0.0,2.4674794,0.0,0.92427547,0.92427547,0.0,0.0,1.2119243,0.18763783,0.18763783,3.0308163,3.0308163,0.83618379,0.83618379,0.6864666129844795,3.8670000883167455,2.4674794,2.2207315,0.62244697,0.18763783,0.8100848,0.92427547,0.050171027,0.88019346,0.83618379
2012-04-13 12:00:00,0.0,0.0,0.0,1.6362708,1.6362708,0.8744488,0.0,2.0863731,0.85061955,0.85061955,3.6723616,3.6723616,0.14068035,0.14068035,0.7247434894898709,3.8130419475495354,0.0,0.0,2.8217421,0.85061955,3.6723616,1.6362708,0.060907748,1.068557,1.0151291
2012-04-13 13:00:00,0.0,0.0,1.7144174,1.6548019,1.6548019,1.1126964,0.0,3.1990695,0.87903891,0.87903891,3.7950559,3.7950559,0.0,0.0,0.7090012250398456,3.795055900627132,0.0,0.0,2.916017,0.87903891,3.7950559,3.3692193,0.066761783,1.1712593,1.1126964
2012-04-13 14:00:00,0.0,0.0,1.471252,1.6132794,1.6132794,1.0808348,0.0,4.2799042,0.90403528,0.90403528,3.9029722,3.9029722,0.0,0.0,0.6443940128172797,3.9029721821615526,0.0,0.0,2.9989369,0.90403528,3.9029722,3.0845314,0.064850086,1.1377208,1.0808348
2012-04-13 15:00:00,0.0,0.0,0.29843309,1.59622,1.59622,0.97860376,0.0,5.258508,0.94361286,0.94361286,4.0738396,4.0738396,0.0,0.0,0.5938909106222747,4.073839627924385,0.0,0.0,3.1302268,0.94361286,4.0738396,1.8946531,0.058716226,1.0301092,0.97860376
2012-04-13 16:00:00,0.0,0.0,0.0,1.0692512,1.0692512,0.0,1.6652039,3.5593204,0.43894696,0.43894696,1.8950563,1.8950563,2.4126019,2.4126019,0.5854604085944694,4.30765823791563,0.0,0.0,1.4561094,0.43894696,1.8950563,1.0692512,0.044843884,0.7867348,0.74739806
2012-04-13 17:00:00,0.36922256,2.8068563,0.0,0.2675001,0.2675001,0.0,2.0602713,1.4570027,-0.0,0.0,2.5261706,2.5261706,2.0602713,2.0602713,0.6367226555218359,4.586441965212884,2.8068563,2.5261706,0.0,0.0,0.0,0.2675001,0.0,0.0,0.0
2012-04-13 18:00:00,0.73233494,4.9590827,0.0,0.0,0.0,0.0,0.24017683,1.2119243,-0.0,0.0,4.4631744,4.4631744,0.24017683,0.24017683,0.7323349368134872,4.703351270208507,4.9590827,4.4631744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-13 19:00:00,0.79126854,5.2659148,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,4.7393234,4.7393234,0.0,0.0,0.7912685410362977,4.739323364053314,5.2659148,4.7393234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-13 20:00:00,0.72070804,5.0261009,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,4.5234908,4.5234908,0.0,0.0,0.7207080359125803,4.523490800984472,5.0261009,4.5234908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-13 21:00:00,0.58869676,4.3766048,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,3.9389443,3.9389443,0.0,0.0,0.5886967624534847,3.9389442760063593,4.3766048,3.9389443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-13 22:00:00,0.55365624,2.9876822,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,2.688914,2.688914,0.0,0.0,0.5536562398071084,2.6889140148993187,2.9876822,2.688914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-13 23:00:00,0.46551554,2.1783101,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,1.9604791,1.9604791,0.0,0.0,0.46551554088133223,1.960479114541978,2.1783101,1.9604791,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-14 00:00:00,0.33678058,1.9255878,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,1.7330291,1.7330291,0.0,0.0,0.3367805762671659,1.7330290503806247,1.9255878,1.7330291,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-14 01:00:00,0.24852001,2.0440855,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,1.839677,1.839677,0.0,0.0,0.24852001238364832,1.8396769919425093,2.0440855,1.839677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-14 02:00:00,0.19537988,2.1329588,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,1.9196629,1.9196629,0.0,0.0,0.19537988111833446,1.919662948113923,2.1329588,1.9196629,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-14 03:00:00,0.17696063,2.4489527,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,2.2040575,2.2040575,0.0,0.0,0.17696063261208655,2.2040574589456146,2.4489527,2.2040575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-14 04:00:00,0.17240576,3.2389375,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,2.9150437,2.9150437,0.0,0.0,0.1724057642179168,2.9150437360248462,3.2389375,2.9150437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-14 05:00:00,0.17284527,4.7892826,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,4.3103543,4.3103543,0.0,0.0,0.17284526906296827,4.3103543047928365,4.7892826,4.3103543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-14 06:00:00,0.0,5.4252142,0.0,0.32812888,0.32812888,0.0,0.0,1.2119243,0.14533482,0.14533482,5.5101436,5.5101436,0.0,0.0,0.18279406055549696,5.510143647364037,5.4252142,4.8826928,0.48211608,0.14533482,0.62745089,0.32812888,0.0,0.0,0.0
2012-04-14 07:00:00,0.0,3.259553,0.0,0.66751479,0.66751479,0.0,0.0,1.2119243,0.36894299,0.36894299,4.5264274,4.5264274,0.61044849,0.61044849,0.261944887650675,5.136875851897441,3.259553,2.9335977,1.2238867,0.36894299,1.5928297,0.66751479,0.036626909,0.64257735,0.61044849
2012-04-14 08:00:00,0.0,0.20046471,0.0,1.3232318,1.3232318,0.0,0.0,1.2119243,0.82144445,0.82144445,3.7268228,3.7268228,0.9567993,0.9567993,0.44437935333294803,4.683622100259432,0.20046471,0.18041824,2.7249601,0.82144445,3.5464046,1.3232318,0.057407958,1.0071572,0.9567993
2012-04-14 09:00:00,0.0,0.0,1.0848606,1.7049138,1.7049138,1.116954,0.0,2.3288783,1.0004547,1.0004547,4.3192416,4.3192416,0.0,0.0,0.6374418452682838,4.3192416332563255,0.0,0.0,3.3187869,1.0004547,4.3192416,2.7897744,0.067017241,1.1757411,1.116954
2012-04-14 10:00:00,0.0,0.0,1.4837833,1.7363913,1.7363913,1.1409831,0.0,3.4698615,0.92840548,0.92840548,4.0081851,4.0081851,0.0,0.0,0.7395268342779657,4.008185137034163,0.0,0.0,3.0797797,0.92840548,4.0081851,3.2201746,0.068458989,1.2010349,1.1409831
2012-04-14 11:00:00,0.0,0.0,0.67584437,1.7717444,1.7717444,1.1122006,0.0,4.5820621,0.88517596,0.88517596,3.8215512,3.8215512,0.0,0.0,0.8198363559646432,3.8215512393008644,0.0,0.0,2.9363753,0.88517596,3.8215512,2.4475887,0.066732038,1.1707375,1.1122006
2012-04-14 12:00:00,0.0,0.0,0.79597176,1.768661,1.768661,1.0928615,0.0,5.6749236,0.87282467,0.87282467,3.7682273,3.7682273,0.0,0.0,0.830264607288137,3.7682272685199227,0.0,0.0,2.8954026,0.87282467,3.7682273,2.5646327,0.06557169,1.1503805,1.0928615
2012-04-14 13:00:00,0.0,0.0,0.054055544,1.603484,1.603484,1.015593,0.0,6.6905166,0.86870757,0.86870757,3.7504526,3.7504526,0.0,0.0,0.6738408374357282,3.750452611592942,0.0,0.0,2.881745,0.86870757,3.7504526,1.6575395,0.060935582,1.0690453,1.015593
2012-04-14 14:00:00,0.0,0.0,0.0,1.3136265,1.3136265,0.16628959,0.0,6.8568062,0.71247298,0.71247298,3.0759444,3.0759444,0.7811562,0.7811562,0.5443067731032863,3.8571005531548264,0.0,0.0,2.3634714,0.71247298,3.0759444,1.3136265,0.056846748,0.99731136,0.94744579
2012-04-14 15:00:00,0.0,0.0,0.20830783,1.4742892,1.4742892,0.9711894,0.0,7.8279956,0.93252258,0.93252258,4.0259598,4.0259598,0.0,0.0,0.48349528454252866,4.025959793961143,0.0,0.0,3.0934372,0.93252258,4.0259598,1.6825971,0.058271364,1.0223046,0.9711894
2012-04-14 16:00:00,0.0,0.35081988,0.0,0.75628848,0.75628848,0.0,2.0602713,5.725678,0.28977173,0.28977173,1.5667632,1.5667632,2.6902671,2.6902671,0.4287169988547503,4.257030334011893,0.35081988,0.31573789,0.96125357,0.28977173,1.2510253,0.75628848,0.037799749,0.66315349,0.62999581
2012-04-14 17:00:00,0.25372219,2.7469624,0.0,0.19277477,0.19277477,0.0,2.0602713,3.6233603,-0.0,0.0,2.4722662,2.4722662,2.0602713,2.0602713,0.44649696758637786,4.532537516380096,2.7469624,2.4722662,0.0,0.0,0.0,0.19277477,0.0,0.0,0.0
2012-04-14 18:00:00,0.54958083,2.875335,0.0,0.0,0.0,0.0,2.0602713,1.5210426,-0.0,0.0,2.5878015,2.5878015,2.0602713,2.0602713,0.549580831243904,4.6480727864054705,2.875335,2.5878015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-14 19:00:00,0.64295563,4.8674291,0.0,0.0,0.0,0.0,0.30293592,1.2119243,-0.0,0.0,4.3806862,4.3806862,0.30293592,0.30293592,0.642955633324384,4.683622100259432,4.8674291,4.3806862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-14 20:00:00,0.61818354,4.9670291,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,4.4703262,4.4703262,0.0,0.0,0.6181835420578468,4.470326217135662,4.9670291,4.4703262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-14 21:00:00,0.57503216,4.3251665,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,3.8926499,3.8926499,0.0,0.0,0.5750321572709753,3.892649867008788,4.3251665,3.8926499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-14 22:00:00,0.5100254,2.952568,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,2.6573112,2.6573112,0.0,0.0,0.5100253951892718,2.6573112105836243,2.952568,2.6573112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-14 23:00:00,0.37549696,2.1527085,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,1.9374376,1.9374376,0.0,0.0,0.3754969576176089,1.9374376050409037,2.1527085,1.9374376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-15 00:00:00,0.2660203,2.1396438,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,1.9256794,1.9256794,0.0,0.0,0.2660202962138795,1.9256794381930686,2.1396438,1.9256794,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-15 01:00:00,0.19645867,2.2713142,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,2.0441828,2.0441828,0.0,0.0,0.19645866573800624,2.044182788235719,2.2713142,2.0441828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-15 02:00:00,0.17696063,2.370067,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,2.1330603,2.1330603,0.0,0.0,0.17696063261208655,2.133060300767707,2.370067,2.1330603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-15 03:00:00,0.17224594,2.721188,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,2.4490692,2.4490692,0.0,0.0,0.1722459442742617,2.4490692342147744,2.721188,2.4490692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-15 04:00:00,0.17608162,3.5989906,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,3.2390916,3.2390916,0.0,0.0,0.17608162292198362,3.2390915678324443,3.5989906,3.2390916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-15 05:00:00,0.21032305,5.3216782,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,4.7895104,4.7895104,0.0,0.0,0.21032304585008435,4.78951039755712,5.3216782,4.7895104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-15 06:00:00,0.076017878,6.8029701,0.0,0.2952039,0.2952039,0.0,0.0,1.2119243,-0.0,0.0,6.1226731,6.1226731,0.0,0.0,0.3712217741248354,6.1226730855369365,6.8029701,6.1226731,0.0,0.0,0.0,0.2952039,0.0,0.0,0.0
2012-04-15 07:00:00,0.0,5.4704495,0.0,0.6127996,0.6127996,0.0,0.0,1.2119243,0.064015473,0.064015473,5.1997771,5.1997771,0.50813422,0.50813422,0.5182960772734223,5.7079113603876594,5.4704495,4.9234045,0.21235716,0.064015473,0.27637263,0.6127996,0.030488053,0.53487813,0.50813422
2012-04-15 08:00:00,0.0,2.502178,0.0,1.0852031,1.0852031,0.0,0.0,1.2119243,0.48423885,0.48423885,4.3425542,4.3425542,0.86171792,0.86171792,0.5492611913565939,5.204272122706396,2.502178,2.2519602,1.6063552,0.48423885,2.090594,1.0852031,0.051703075,0.90707149,0.86171792
2012-04-15 09:00:00,0.0,0.0,0.0,1.6129596,1.6129596,0.56725303,0.0,1.7791773,1.0090828,1.0090828,4.3564915,4.3564915,0.4428942,0.4428942,0.5432679434695283,4.79938567672734,0.0,0.0,3.3474087,1.0090828,4.3564915,1.6129596,0.060608834,1.0633129,1.0101472
2012-04-15 10:00:00,0.0,0.0,0.0,1.3569452,1.3569452,0.0,0.15411405,1.6219181,0.77116011,0.77116011,3.3293131,3.3293131,1.1244378,1.1244378,0.5275656340054168,4.45375090576961,0.0,0.0,2.558153,0.77116011,3.3293131,1.3569452,0.058219427,1.0213935,0.97032379
2012-04-15 11:00:00,0.0,0.0,0.0,1.4724924,1.4724924,0.55060871,0.0,2.1725268,0.88014295,0.88014295,3.7998223,3.7998223,0.4465477,0.4465477,0.5325200522587243,4.246370043194972,0.0,0.0,2.9196794,0.88014295,3.7998223,1.4724924,0.059829384,1.0496383,0.9971564
2012-04-15 12:00:00,0.0,0.11321537,0.0,1.1667061,1.1667061,0.0,0.94139046,1.2119243,0.51326362,0.51326362,2.3177959,2.3177959,1.8693225,1.8693225,0.5977665442559105,4.187118368173647,0.11321537,0.10189383,1.7026384,0.51326362,2.215902,1.1667061,0.055675922,0.97677056,0.92793203
2012-04-15 13:00:00,0.0,0.20183815,0.0,1.3388356,1.3388356,0.0,0.0,1.2119243,0.69869657,0.69869657,3.1981221,3.1981221,0.96924571,0.96924571,0.5819843248199713,4.167367809833205,0.20183815,0.18165434,2.3177712,0.69869657,3.0164678,1.3388356,0.058154742,1.0202586,0.96924571
2012-04-15 14:00:00,0.0,0.065327331,0.0,1.3246202,1.3246202,0.0,0.0,1.2119243,0.76177362,0.76177362,3.3475836,3.3475836,0.9382876,0.9382876,0.5065493114147739,4.285871159875856,0.065327331,0.058794598,2.5270153,0.76177362,3.288789,1.3246202,0.056297256,0.98767116,0.9382876
2012-04-15 15:00:00,0.0,0.0,0.10467619,1.5471642,1.5471642,0.96215582,0.0,2.1740801,1.0361855,1.0361855,4.4735015,4.4735015,0.0,0.0,0.4532493602058049,4.4735014641100515,0.0,0.0,3.437316,1.0361855,4.4735015,1.6518404,0.057729349,1.0127956,0.96215582
2012-04-15 16:00:00,0.0,1.0792921,0.0,1.1603751,1.1603751,0.0,0.0,2.1740801,0.68931767,0.68931767,3.9473393,3.9473393,0.78291942,0.78291942,0.424082220488753,4.730258722535794,1.0792921,0.97136287,2.2866588,0.68931767,2.9759764,1.1603751,0.046975165,0.82412571,0.78291942
2012-04-15 17:00:00,0.13138564,4.5483107,0.0,0.33341071,0.33341071,0.0,0.94291271,1.2119243,-0.0,0.0,4.0934797,4.0934797,0.94291271,0.94291271,0.46479635113488443,5.036392376812641,4.5483107,4.0934797,0.0,0.0,0.0,0.33341071,0.0,0.0,0.0
2012-04-15 18:00:00,0.57874797,5.7386345,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,5.164771,5.164771,0.0,0.0,0.578747970960956,5.1647710060255125,5.7386345,5.164771,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-15 19:00:00,0.68678625,5.7825246,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,5.2042721,5.2042721,0.0,0.0,0.6867862528717896,5.204272122706396,5.7825246,5.2042721,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-15 20:00:00,0.67144354,5.5191838,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,4.9672654,4.9672654,0.0,0.0,0.671443538280902,4.967265422621095,5.5191838,4.9672654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-15 21:00:00,0.62309801,4.8059692,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,4.3253723,4.3253723,0.0,0.0,0.6230980053252404,4.325372276556739,4.8059692,4.3253723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-15 22:00:00,0.54210925,3.2807872,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,2.9527085,2.9527085,0.0,0.0,0.542109248878029,2.9527084718960386,3.2807872,2.9527085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-15 23:00:00,0.40062864,2.3920121,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,2.1528109,2.1528109,0.0,0.0,0.4006286437573701,2.1528108591081487,2.3920121,2.1528109,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-16 00:00:00,0.2660203,2.4288238,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,2.1859414,2.1859414,0.0,0.0,0.2660202962138795,2.185941381275862,2.4288238,2.1859414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-16 01:00:00,0.19645867,2.5782898,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,2.3204609,2.3204609,0.0,0.0,0.19645866573800624,2.3204608508928386,2.5782898,2.3204609,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-16 02:00:00,0.17696063,2.6903894,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,2.4213505,2.4213505,0.0,0.0,0.17696063261208655,2.4213504531055707,2.6903894,2.4213505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-16 03:00:00,0.17224594,3.0889656,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,2.780069,2.780069,0.0,0.0,0.1722459442742617,2.7800690387508404,3.0889656,2.780069,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-16 04:00:00,0.17608162,4.0854061,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,3.6768655,3.6768655,0.0,0.0,0.17608162292198362,3.6768655028640147,4.0854061,3.6768655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-16 05:00:00,0.20954357,5.4164758,0.0,0.034499492,0.034499492,0.0,0.0,1.2119243,-0.0,0.0,4.8748282,4.8748282,0.56200035,0.56200035,0.21032304585008435,5.436828563686119,5.4164758,4.8748282,0.0,0.0,0.0,0.034499492,0.033720021,0.59157931,0.56200035
2012-04-16 06:00:00,0.0,5.5605133,0.0,0.66599106,0.66599106,0.0,0.0,1.2119243,0.24026379,0.24026379,6.0417477,6.0417477,0.90842494,0.90842494,0.3712217741248354,6.950172596877101,5.5605133,5.004462,0.79702192,0.24026379,1.0372857,0.66599106,0.054505496,0.95623677,0.90842494
2012-04-16 07:00:00,0.0,0.0,0.0,1.8974254,1.8974254,0.25477302,0.0,1.4666973,1.3159649,1.3159649,5.681387,5.681387,0.79796746,0.79796746,0.5182960772734223,6.4793544532176846,0.0,0.0,4.3654221,1.3159649,5.681387,1.8974254,0.063164429,1.1081479,1.0527405
2012-04-16 08:00:00,0.0,0.0,0.92944584,1.9848515,1.9848515,1.1202912,0.0,2.5869885,1.3683728,1.3683728,5.9076467,5.9076467,0.0,0.0,0.5492611913565939,5.907646707345536,0.0,0.0,4.5392739,1.3683728,5.9076467,2.9142973,0.067217472,1.1792539,1.1202912
2012-04-16 09:00:00,0.0,0.0,1.6475829,1.8736922,1.8736922,1.1418219,0.0,3.7288105,1.261915,1.261915,5.4480385,5.4480385,0.0,0.0,0.5432679434695283,5.448038519487533,0.0,0.0,4.1861235,1.261915,5.4480385,3.5212751,0.068509316,1.2019178,1.1418219
2012-04-16 10:00:00,0.0,0.0,1.0273566,1.7651847,1.7651847,1.109713,0.0,4.8385234,1.1710363,1.1710363,5.0556901,5.0556901,0.0,0.0,0.5275656340054168,5.05569006643802,0.0,0.0,3.8846537,1.1710363,5.0556901,2.7925413,0.066582778,1.1681189,1.109713
2012-04-16 11:00:00,0.0,0.0,0.65379749,1.715164,1.715164,1.1022467,0.0,5.9407701,1.1165091,1.1165091,4.820281,4.820281,0.0,0.0,0.5325200522587243,4.820280994608312,0.0,0.0,3.7037719,1.1165091,4.820281,2.3689615,0.0661348,1.1602596,1.1022467
2012-04-16 12:00:00,0.0,0.0,0.49706889,1.7644576,1.7644576,1.0960184,0.0,7.0367885,1.1009299,1.1009299,4.7530213,4.7530213,0.0,0.0,0.5977665442559105,4.753021259799824,0.0,0.0,3.6520913,1.1009299,4.7530213,2.2615265,0.065761104,1.1537036,1.0960184
2012-04-16 13:00:00,0.0,0.0,0.32177899,1.7417742,1.7417742,1.0675495,0.0,8.104338,1.0957369,1.0957369,4.7306013,4.7306013,0.0,0.0,0.5819843248199713,4.730601348196995,0.0,0.0,3.6348645,1.0957369,4.7306013,2.0635532,0.064052972,1.1237364,1.0675495
2012-04-16 14:00:00,0.0,0.0,0.21584904,1.6952782,1.6952782,1.030561,0.0,9.1348991,1.1268953,1.1268953,4.8651208,4.8651208,0.0,0.0,0.5065493114147739,4.865120817813971,0.0,0.0,3.7382256,1.1268953,4.8651208,1.9111273,0.061833663,1.0848011,1.030561
2012-04-16 15:00:00,0.0,0.0,0.0,1.2630961,1.2630961,0.0,0.90744657,8.2089332,0.75524251,0.75524251,3.2605923,3.2605923,1.8175176,1.8175176,0.4532493602058049,5.078109978040849,0.0,0.0,2.5053498,0.75524251,3.2605923,1.2630961,0.054604265,0.95796956,0.91007108
2012-04-16 16:00:00,0.0,1.9895246,0.0,0.67377816,0.67377816,0.0,2.0602713,6.1066155,0.21400847,0.21400847,2.7145063,2.7145063,2.6550625,2.6550625,0.424082220488753,5.369568828877631,1.9895246,1.7905721,0.70992572,0.21400847,0.92393419,0.67377816,0.035687473,0.62609602,0.59479122
2012-04-16 17:00:00,0.11226781,4.0472062,0.0,0.35338778,0.35338778,0.0,2.0602713,4.0042978,-0.0,0.0,3.6424856,3.6424856,2.0745918,2.0745918,0.46479635113488443,5.717077458721485,4.0472062,3.6424856,0.0,0.0,0.0,0.35338778,0.00085923121,0.015074232,0.01432052
2012-04-16 18:00:00,0.57874797,4.2250395,0.0,0.0,0.0,0.0,2.0602713,1.9019801,-0.0,0.0,3.8025356,3.8025356,2.0602713,2.0602713,0.578747970960956,5.862806884139877,4.2250395,3.8025356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-16 19:00:00,0.68678625,5.8126578,0.0,0.0,0.0,0.0,0.67625471,1.2119243,-0.0,0.0,5.231392,5.231392,0.67625471,0.67625471,0.6867862528717896,5.907646707345536,5.8126578,5.231392,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-16 20:00:00,0.67144354,6.2651197,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,5.6386078,5.6386078,0.0,0.0,0.671443538280902,5.638607768111584,6.2651197,5.6386078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-16 21:00:00,0.62309801,5.4555118,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,4.9099606,4.9099606,0.0,0.0,0.6230980053252404,4.909960641019629,5.4555118,4.9099606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-16 22:00:00,0.54210925,3.7241964,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,3.3517768,3.3517768,0.0,0.0,0.542109248878029,3.351776784622989,3.7241964,3.3517768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-16 23:00:00,0.40062864,2.7153004,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,2.4437704,2.4437704,0.0,0.0,0.4006286437573701,2.4437703647084,2.7153004,2.4437704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-17 00:00:00,0.2660203,2.441646,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,2.1974814,2.1974814,0.0,0.0,0.2660202962138795,2.197481363538906,2.441646,2.1974814,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-17 01:00:00,0.19645867,2.5919011,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,2.332711,2.332711,0.0,0.0,0.19645866573800624,2.3327109859105306,2.5919011,2.332711,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-17 02:00:00,0.17696063,2.7045924,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,2.4341332,2.4341332,0.0,0.0,0.17696063261208655,2.4341332026892495,2.7045924,2.4341332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-17 03:00:00,0.17224594,3.1052728,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,2.7947455,2.7947455,0.0,0.0,0.1722459442742617,2.794745529013583,3.1052728,2.7947455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-17 04:00:00,0.17608162,4.1069737,0.0,0.0,0.0,0.0,0.0,1.2119243,-0.0,0.0,3.6962763,3.6962763,0.0,0.0,0.17608162292198362,3.6962763448244167,4.1069737,3.6962763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-17 05:00:00,0.1631175,5.5148111,0.0,0.077337575,0.077337575,0.0,0.0,1.2119243,-0.0,0.0,4.96333,4.96333,0.50220056,0.50220056,0.21032304585008435,5.4655305708531765,5.5148111,4.96333,0.0,0.0,0.0,0.077337575,0.030132034,0.52863217,0.50220056
2012-04-17 06:00:00,0.0,5.3729283,0.0,0.72486229,0.72486229,0.0,0.0,1.2119243,0.30307415,0.30307415,6.144091,6.144091,0.84277279,0.84277279,0.3712217741248354,6.986863822533957,5.3729283,4.8356355,1.0053814,0.30307415,1.3084556,0.72486229,0.050566367,0.88712925,0.84277279
2012-04-17 07:00:00,0.0,0.80890022,0.0,1.6852392,1.6852392,0.0,0.0,1.2119243,1.1064113,1.1064113,5.5046959,5.5046959,1.0088642,1.0088642,0.5182960772734223,6.51356014423327,0.80890022,0.7280102,3.6702744,1.1064113,4.7766857,1.6852392,0.060531855,1.0619624,1.0088642
