date,ID_electricity_sink,ID_heat_sink,ID_cooling_sink,ID_heat_bus_excess,ID_cooling_bus_excess,ID_pv_bus_excess,ID_hp_electricity_bus_excess,district_chp_electricity_bus_excess,ID_photovoltaic_electricity_source,ID_solar_thermal_source_collector,wind_turbine,ID_electricity_bus_shortage,ID_gas_bus_shortage,ID_hp_electricity_bus_shortage,district_gas_bus_shortage,ID_gasheating_transformer_input,ID_gasheating_transformer_output1,ID_GCHP_transformer_el_input,ID_GCHP_transformer_ambient_input,ID_GCHP_transformer_heat_output,ID_ASCH_transformer_el_input,ID_ASCH_transformer_ambient_input,ID_ASCH_transformer_cooling_output,ID_AbsCH_transformer_el_input,ID_AbsCH_transformer_heat_input,ID_AbsCH_transformer_cooling_output,ID_ASHP_transformer_el_input,ID_ASHP_transformer_ambient_input,ID_ASHP_transformer_heat_output,ID_chp_transformer_input,ID_chp_transformer_output1,ID_chp_transformer_output2,ID_battery_storage_capacity,ID_battery_storage_input,ID_battery_storage_output,ID_thermal_storage_capacity,ID_thermal_storage_input,ID_thermal_storage_output,ID_pv_to_ID_electricity_link_input1,ID_pv_to_ID_electricity_link_output1,ID_electricity_to_ID_hp_electricity_bus_input1,ID_electricity_to_ID_hp_electricity_bus_output1
2012-01-02 06:00:00,0.20456952787850152,7.434899334193086,20.0,0.0,0.0,0.0,1.5037645510771593,0.0,0.0,0.0,4.379778843114182,0.0,3.318285744281661,0.0,0.0,3.318285744281661,2.820542882639412,1.0688113647853077,3.545545086768367,4.614356451553674,0.0,0.0,0.0,1.241235888294712,24.824717765894242,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3613975110785015,0.3613975110785015,0.0,0.0,0.0,0.0,0.0,0.0,3.8138118041571794,3.8138118041571794
2012-01-02 07:00:00,0.2496687182286692,6.944402503117849,20.0,0.0,0.0,0.0,2.985396829200743,0.0,0.0,0.0,5.546906063038548,0.0,2.741230648899029,0.0,0.0,2.741230648899029,2.3300460515641745,1.0688113647853077,3.545545086768367,4.614356451553674,0.0,0.0,0.0,1.2430291508238278,24.860583016476554,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3613975110785015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.297237344809878,5.297237344809878
2012-01-02 08:00:00,0.44215186286825536,6.595891596827548,20.0,0.0,0.0,0.0,3.1006562042647245,0.0,0.0,0.0,5.854648582742115,0.0,2.3312178179692635,0.0,0.0,2.3312178179692635,1.9815351452738739,1.0688113647853077,3.545545086768367,4.614356451553674,0.0,0.0,0.0,1.2430291508238278,24.860583016476554,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3613975110785015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41249671987386,5.41249671987386
2012-01-02 09:00:00,0.6917206936321402,6.2990119359135885,20.0,0.0,0.0,0.0,2.955083923467159,0.0,0.0,0.0,5.959634336522431,0.0,1.9819476286587225,0.0,0.0,1.9819476286587225,1.6846554843599142,1.0688113647853077,3.545545086768367,4.614356451553674,0.0,0.0,0.0,1.2440183546378238,24.880367092756476,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3613975110785015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26791364289029,5.26791364289029
2012-01-02 10:00:00,0.8698699870751614,6.002132274999628,20.0,0.0,0.0,0.010685354132567174,2.775874912699979,0.0,0.010685354132567174,0.0,5.959634336522431,0.0,1.6326774393481809,0.0,0.0,1.6326774393481809,1.3877758234459536,1.0688113647853077,3.545545086768367,4.614356451553674,0.0,0.0,0.0,1.2450780719619823,24.901561439239646,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3613975110785015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.089764349447269,5.089764349447269
2012-01-02 11:00:00,1.0127590054492808,5.7826994821501785,20.0,0.0,0.0,0.0,1.8588601097634752,0.0,0.0,0.0,5.546906063038548,0.0,1.3745212124664754,0.0,0.0,1.3745212124664754,1.1683430305965041,1.0688113647853077,3.545545086768367,4.614356451553674,0.0,0.0,0.0,1.2450780719619823,24.901561439239646,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722795022157003,0.3613975110785015,0.0,0.0,0.0,0.0,0.0,0.0,4.172749546510765,4.172749546510765
2012-01-02 12:00:00,1.032336948547028,5.666529180053413,20.0,0.0,0.0,0.0017832812650215287,2.63110740771022,0.0,0.0017832812650215287,0.0,5.977333793004537,0.0,1.2378502688232218,0.0,0.0,1.2378502688232218,1.0521727284997384,1.0688113647853077,3.545545086768367,4.614356451553674,0.0,0.0,0.0,1.2450780719619823,24.901561439239646,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722795022157003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94499684445751,4.94499684445751
2012-01-02 13:00:00,0.8641264578500569,5.653621368709326,20.0,0.0,0.0,0.010601355311082828,2.7816184419250836,0.0,0.010601355311082828,0.0,5.959634336522431,0.0,1.2226646084184143,0.0,0.0,1.2226646084184143,1.039264917155652,1.0688113647853077,3.545545086768367,4.614356451553674,0.0,0.0,0.0,1.2450780719619823,24.901561439239646,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722795022157003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0955078786723735,5.0955078786723735
2012-01-02 14:00:00,0.6798340853227937,5.756883859462008,20.0,0.0,0.0,0.06147796915156754,2.965910814452347,0.0,0.06147796915156754,0.0,5.959634336522431,0.0,1.3441498916568637,0.0,0.0,1.3441498916568637,1.142527407908334,1.0688113647853077,3.545545086768367,4.614356451553674,0.0,0.0,0.0,1.2450780719619823,24.901561439239646,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722795022157003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.279800251199637,5.279800251199637
2012-01-02 15:00:00,0.5823439196931952,5.924685406935117,20.0,0.0,0.0,0.0,2.8532782047331438,0.0,0.0,0.0,5.7484518438494705,0.0,1.5415634769193443,0.0,0.0,1.5415634769193443,1.3103289553814426,1.0688113647853077,3.545545086768367,4.614356451553674,0.0,0.0,0.0,1.2440183546378238,24.880367092756476,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722795022157003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.166107924156275,5.166107924156275
