date,01_electricity_bus_shortage_output1,01_pellet_bus_shortage_output1,01_pv_bus_excess_input1,01_pv_to_01_electricity_link_input1,01_pv_to_01_electricity_link_output1,01_electricity_to_01_hp_electricity_bus_input1,01_electricity_to_01_hp_electricity_bus_output1,01_electricity_sink_input1,01_heat_sink_input1,01_pelletheating_transformer_input1,01_pelletheating_transformer_output1,01_GCHP_transformer_input1,01_GCHP_transformer_input2,01_GCHP_transformer_output1,01_photovoltaic_electricity_source_output1
2012-01-06 18:00:00,0.72343496,5.4796648,0.0,0.0,0.0,-0.0,0.0,0.723434963701195,4.931698300564784,5.4796648,4.9316983,0.0,0.0,0.0,0.0
2012-01-06 19:00:00,0.85848282,5.5215743,0.0,0.0,0.0,-0.0,0.0,0.858482816089737,4.969416834412316,5.5215743,4.9694168,0.0,0.0,0.0,0.0
2012-01-06 20:00:00,0.83930442,5.2701174,0.0,0.0,0.0,-0.0,0.0,0.8393044228511274,4.743105631327125,5.2701174,4.7431056,0.0,0.0,0.0,0.0
2012-01-06 21:00:00,0.77887251,4.5890883,0.0,0.0,0.0,-0.0,0.0,0.7788725066565506,4.130179456304734,4.5890883,4.1301795,0.0,0.0,0.0,0.0
2012-01-06 22:00:00,0.67763656,3.1327338,0.0,0.0,0.0,-0.0,0.0,0.6776365610975362,2.8194604051030026,3.1327338,2.8194604,0.0,0.0,0.0,0.0
2012-01-06 23:00:00,0.5007858,2.2840668,0.0,0.0,0.0,-0.0,0.0,0.5007858046967126,2.0556600946904835,2.2840668,2.0556601,0.0,0.0,0.0,0.0
2012-01-07 00:00:00,0.33252537,0.28487093,0.0,0.0,0.0,-0.0,0.0,0.33252537026734935,0.2563838363159318,0.28487093,0.25638384,0.0,0.0,0.0,0.0
2012-01-07 01:00:00,0.24557333,0.30542863,0.0,0.0,0.0,-0.0,0.0,0.24557333217250782,0.2748857626480093,0.30542863,0.27488576,0.0,0.0,0.0,0.0
2012-01-07 02:00:00,0.22120079,0.32598632,0.0,0.0,0.0,-0.0,0.0,0.2212007907651082,0.29338768898008694,0.32598632,0.29338769,0.0,0.0,0.0,0.0
2012-01-07 03:00:00,0.21530743,0.47282701,0.0,0.0,0.0,-0.0,0.0,0.21530743034282715,0.4255443056377837,0.47282701,0.42554431,0.0,0.0,0.0,0.0
2012-01-07 04:00:00,0.22010203,0.85461279,0.0,0.0,0.0,-0.0,0.0,0.22010202865247955,0.7691515089477955,0.85461279,0.76915151,0.0,0.0,0.0,0.0
2012-01-07 05:00:00,0.26290381,1.9529811,0.0,0.0,0.0,-0.0,0.0,0.26290380731260543,1.7576830015473675,1.9529811,1.757683,0.0,0.0,0.0,0.0
2012-01-07 06:00:00,0.46402722,2.4316817,0.0,0.0,0.0,-0.0,0.0,0.4640272176560443,2.188513571851459,2.4316817,2.1885136,0.0,0.0,0.0,0.0
2012-01-07 07:00:00,0.6478701,2.2114207,0.0,0.0,0.0,-0.0,0.0,0.6478700965917779,1.9902786468649138,2.2114207,1.9902786,0.0,0.0,0.0,0.0
2012-01-07 08:00:00,0.68657649,1.7826459,0.0,0.0,0.0,-0.0,0.0,0.6865764891957423,1.604381326224439,1.7826459,1.6043813,0.0,0.0,0.0,0.0
2012-01-07 09:00:00,0.0,0.0,14.227523,1.046418,1.046418,0.36733311,0.36733311,0.6790849293369104,1.5858793998923615,0.0,0.0,0.36733311,1.2185463,1.5858794,15.273941
2012-01-07 10:00:00,0.0,0.0,15.411179,0.97107797,0.97107797,0.31162093,0.31162093,0.659457042506771,1.3453543575753535,0.0,0.0,0.31162093,1.0337334,1.3453544,16.382257
2012-01-07 11:00:00,0.0,0.0,16.331796,0.960741,0.960741,0.29509094,0.29509094,0.6656500653234054,1.273989784580197,0.0,0.0,0.29509094,0.97889885,1.2739898,17.292537
2012-01-07 12:00:00,0.0,0.0,14.763235,1.0178102,1.0178102,0.27060206,0.27060206,0.747208180319888,1.1682644912540399,0.0,0.0,0.27060206,0.89766243,1.1682645,15.781045
2012-01-07 13:00:00,0.0,0.0,12.475208,0.96992026,0.96992026,0.24243986,0.24243986,0.7274804060249641,1.0466804039289588,0.0,0.0,0.24243986,0.80424055,1.0466804,13.445128
2012-01-07 14:00:00,0.0,0.0,12.565998,0.86399428,0.86399428,0.23080764,0.23080764,0.6331866392684673,0.9964608895990339,0.0,0.0,0.23080764,0.76565325,0.99646089,13.429992
2012-01-07 15:00:00,0.0,0.0,3.3173999,0.78573713,0.78573713,0.21917542,0.21917542,0.5665617002572562,0.9462413752691091,0.0,0.0,0.21917542,0.72706595,0.94624138,4.1031371
2012-01-07 16:00:00,0.53010278,1.1717887,0.0,0.0,0.0,-0.0,0.0,0.5301027756109412,1.0546098009284206,1.1717887,1.0546098,0.0,0.0,0.0,0.0
2012-01-07 17:00:00,0.58099544,1.2540195,0.0,0.0,0.0,-0.0,0.0,0.5809954389186055,1.1286175062567307,1.2540195,1.1286175,0.0,0.0,0.0,0.0
2012-01-07 18:00:00,0.72343496,1.3450607,0.0,0.0,0.0,-0.0,0.0,0.723434963701195,1.2105546085845027,1.3450607,1.2105546,0.0,0.0,0.0,0.0
2012-01-07 19:00:00,0.85848282,1.5124591,0.0,0.0,0.0,-0.0,0.0,0.858482816089737,1.3612131515742771,1.5124591,1.3612132,0.0,0.0,0.0,0.0
2012-01-07 20:00:00,0.83930442,1.5271431,0.0,0.0,0.0,-0.0,0.0,0.8393044228511274,1.3744288132400468,1.5271431,1.3744288,0.0,0.0,0.0,0.0
2012-01-07 21:00:00,0.77887251,1.2980717,0.0,0.0,0.0,-0.0,0.0,0.7788725066565506,1.1682644912540399,1.2980717,1.1682645,0.0,0.0,0.0,0.0
2012-01-07 22:00:00,0.67763656,0.90160181,0.0,0.0,0.0,-0.0,0.0,0.6776365610975362,0.8114416262782584,0.90160181,0.81144163,0.0,0.0,0.0,0.0
2012-01-07 23:00:00,0.5007858,0.43464843,0.0,0.0,0.0,-0.0,0.0,0.5007858046967126,0.3911835853067826,0.43464843,0.39118359,0.0,0.0,0.0,0.0
2012-01-08 00:00:00,0.36783559,0.35131037,0.0,0.0,0.0,-0.0,0.0,0.3678355890686435,0.3161793351269989,0.35131037,0.31617934,0.0,0.0,0.0,0.0
2012-01-08 01:00:00,0.27389143,0.37666267,0.0,0.0,0.0,-0.0,0.0,0.2738914284388922,0.33899640054853486,0.37666267,0.3389964,0.0,0.0,0.0,0.0
2012-01-08 02:00:00,0.2486199,0.40201496,0.0,0.0,0.0,-0.0,0.0,0.24861989984843277,0.3618134659700709,0.40201496,0.36181347,0.0,0.0,0.0,0.0
2012-01-08 03:00:00,0.23403633,0.58310278,0.0,0.0,0.0,-0.0,0.0,0.23403632998990676,0.524792504695328,0.58310278,0.5247925,0.0,0.0,0.0,0.0
2012-01-08 04:00:00,0.24362553,1.0539311,0.0,0.0,0.0,-0.0,0.0,0.24362552660921152,0.9485380053809968,1.0539311,0.94853801,0.0,0.0,0.0,0.0
2012-01-08 05:00:00,0.29596656,2.408468,0.0,0.0,0.0,-0.0,0.0,0.29596655815624995,2.16762121504592,2.408468,2.1676212,0.0,0.0,0.0,0.0
2012-01-08 06:00:00,0.48894914,2.9988143,0.0,0.0,0.0,-0.0,0.0,0.4889491401197583,2.698932881290258,2.9988143,2.6989329,0.0,0.0,0.0,0.0
2012-01-08 07:00:00,0.64782015,2.7271826,0.0,0.0,0.0,-0.0,0.0,0.6478201528593857,2.454464323202373,2.7271826,2.4544643,0.0,0.0,0.0,0.0
2012-01-08 08:00:00,0.70740303,2.1984061,0.0,0.0,0.0,-0.0,0.0,0.7074030256032948,1.9785655301246219,2.1984061,1.9785655,0.0,0.0,0.0,0.0
2012-01-08 09:00:00,0.0,0.0,2.0492472,1.1725443,1.1725443,0.45300492,0.45300492,0.7195393525746024,1.9557484647030858,0.0,0.0,0.45300492,1.5027435,1.9557485,3.2217915
2012-01-08 10:00:00,0.0,0.0,5.4207726,1.0797157,1.0797157,0.38429918,0.38429918,0.6954165298291639,1.6591266142231178,0.0,0.0,0.38429918,1.2748274,1.6591266,6.5004883
2012-01-08 11:00:00,0.0,0.0,9.2699682,1.0729152,1.0729152,0.36391395,0.36391395,0.7090012250398456,1.5711179333114789,0.0,0.0,0.36391395,1.207204,1.5711179,10.342883
2012-01-08 12:00:00,0.0,0.0,8.4428854,1.1219756,1.1219756,0.33371363,0.33371363,0.7882619283462864,1.4407347023312733,0.0,0.0,0.33371363,1.1070211,1.4407347,9.5648609
2012-01-08 13:00:00,0.0,0.0,13.525752,1.0615741,1.0615741,0.29898325,0.29898325,0.7625908498966893,1.2907939867040368,0.0,0.0,0.29898325,0.99181074,1.290794,14.587326
2012-01-08 14:00:00,0.0,0.0,13.618826,0.94274665,0.94274665,0.28463809,0.28463809,0.6581085617321814,1.2288619519884387,0.0,0.0,0.28463809,0.94422386,1.228862,14.561572
2012-01-08 15:00:00,0.0,0.0,6.8388514,0.86357453,0.86357453,0.27029294,0.27029294,0.5932815970870897,1.1669299172728413,0.0,0.0,0.27029294,0.89663698,1.1669299,7.7024259
2012-01-08 16:00:00,0.5733041,1.4450808,0.0,0.0,0.0,-0.0,0.0,0.5733041041302048,1.3005727290275522,1.4450808,1.3005727,0.0,0.0,0.0,0.0
2012-01-08 17:00:00,0.61176078,1.54649,0.0,0.0,0.0,-0.0,0.0,0.6117607780722083,1.3918409907136962,1.54649,1.391841,0.0,0.0,0.0,0.0
2012-01-08 18:00:00,0.71005004,1.6587644,0.0,0.0,0.0,-0.0,0.0,0.710050043420082,1.4928879947233555,1.6587644,1.492888,0.0,0.0,0.0,0.0
2012-01-08 19:00:00,0.82492063,1.8652046,0.0,0.0,0.0,-0.0,0.0,0.8249206279221704,1.6786840988701486,1.8652046,1.6786841,0.0,0.0,0.0,0.0
2012-01-08 20:00:00,0.83196269,1.8833133,0.0,0.0,0.0,-0.0,0.0,0.8319626941894723,1.6949820027426743,1.8833133,1.694982,0.0,0.0,0.0,0.0
2012-01-08 21:00:00,0.7868635,1.6008163,0.0,0.0,0.0,-0.0,0.0,0.7868635038393046,1.4407347023312733,1.6008163,1.4407347,0.0,0.0,0.0,0.0
2012-01-08 22:00:00,0.72173688,1.1118792,0.0,0.0,0.0,-0.0,0.0,0.7217368767998599,1.0006912977730789,1.1118792,1.0006913,0.0,0.0,0.0,0.0
2012-01-08 23:00:00,0.55976935,0.53601995,0.0,0.0,0.0,-0.0,0.0,0.5597693526519153,0.48241795462676124,0.53601995,0.48241795,0.0,0.0,0.0,0.0
2012-01-09 00:00:00,0.44754579,0.58559819,0.0,0.0,0.0,-0.0,0.0,0.4475457859666143,0.5270383741215525,0.58559819,0.52703837,0.0,0.0,0.0,0.0
2012-01-09 01:00:00,0.33287498,0.6347393,0.0,0.0,0.0,-0.0,0.0,0.3328749763940949,0.5712653705513331,0.6347393,0.57126537,0.0,0.0,0.0,0.0
2012-01-09 02:00:00,0.27209345,0.67978532,0.0,0.0,0.0,-0.0,0.0,0.2720934540727725,0.6118067839452987,0.67978532,0.61180678,0.0,0.0,0.0,0.0
2012-01-09 03:00:00,0.25276523,0.81492336,0.0,0.0,0.0,-0.0,0.0,0.2527652296369864,0.7334310241271955,0.81492336,0.73343102,0.0,0.0,0.0,0.0
2012-01-09 04:00:00,0.24961877,1.2244326,0.0,0.0,0.0,-0.0,0.0,0.249618774496277,1.1019893277087007,1.2244326,1.1019893,0.0,0.0,0.0,0.0
2012-01-09 05:00:00,0.24357558,2.2236351,0.0,0.0,0.0,-0.0,0.0,0.2435755828768193,2.001271588447574,2.2236351,2.0012716,0.0,0.0,0.0,0.0
2012-01-09 06:00:00,0.25636118,2.8133284,0.0,0.0,0.0,-0.0,0.0,0.2563611783692257,2.531995545604941,2.8133284,2.5319955,0.0,0.0,0.0,0.0
2012-01-09 07:00:00,0.34695911,2.7682824,0.0,0.0,0.0,-0.0,0.0,0.34695910892869875,2.4914541322109756,2.7682824,2.4914541,0.0,0.0,0.0,0.0
2012-01-09 08:00:00,0.56171716,2.3628682,0.0,0.0,0.0,-0.0,0.0,0.5617171582152116,2.1265814116652852,2.3628682,2.1265814,0.0,0.0,0.0,0.0
2012-01-09 09:00:00,0.0,0.0,10.317387,1.2493351,1.2493351,0.44903673,0.44903673,0.8002983678528097,1.9386166768387179,0.0,0.0,0.44903673,1.4895799,1.9386167,11.566722
2012-01-09 10:00:00,0.0,0.0,14.157391,1.3382527,1.3382527,0.40635263,0.40635263,0.9319001027062891,1.7543375250479651,0.0,0.0,0.40635263,1.3479849,1.7543375,15.495643
2012-01-09 11:00:00,0.0,0.0,14.375263,1.398894,1.398894,0.37135167,0.37135167,1.0275423502373755,1.6032286205795478,0.0,0.0,0.37135167,1.231877,1.6032286,15.774157
2012-01-09 12:00:00,0.0,0.0,14.667248,1.4002996,1.4002996,0.35427803,0.35427803,1.046021531222494,1.529516959863247,0.0,0.0,0.35427803,1.1752389,1.529517,16.067548
2012-01-09 13:00:00,0.0,0.0,12.532197,1.2190434,1.2190434,0.34318016,0.34318016,0.8758632349622268,1.4816043803976513,0.0,0.0,0.34318016,1.1384242,1.4816044,13.751241
2012-01-09 14:00:00,0.0,0.0,8.9179406,1.0601585,1.0601585,0.34061912,0.34061912,0.7195393525746024,1.470547631290206,0.0,0.0,0.34061912,1.1299285,1.4705476,9.9780991
2012-01-09 15:00:00,0.0,0.0,7.8386919,0.97542823,0.97542823,0.35427803,0.35427803,0.6211501997619442,1.529516959863247,0.0,0.0,0.35427803,1.1752389,1.529517,8.8141201
2012-01-09 16:00:00,0.54129017,1.8100308,0.0,0.0,0.0,-0.0,0.0,0.5412901716667967,1.6290277018302535,1.8100308,1.6290277,0.0,0.0,0.0,0.0
2012-01-09 17:00:00,0.54733336,1.9615492,0.0,0.0,0.0,-0.0,0.0,0.5473333632862545,1.76539427415541,1.9615492,1.7653943,0.0,0.0,0.0,0.0
2012-01-09 18:00:00,0.63253737,2.1171627,0.0,0.0,0.0,-0.0,0.0,0.6325373707473686,1.9054464295163822,2.1171627,1.9054464,0.0,0.0,0.0,0.0
2012-01-09 19:00:00,0.75924462,2.264586,0.0,0.0,0.0,-0.0,0.0,0.7592446198264112,2.038127418805724,2.264586,2.0381274,0.0,0.0,0.0,0.0
2012-01-09 20:00:00,0.79615304,2.1908744,0.0,0.0,0.0,-0.0,0.0,0.7961530380642561,1.9717869241610533,2.1908744,1.9717869,0.0,0.0,0.0,0.0
2012-01-09 21:00:00,0.75185295,1.9369786,0.0,0.0,0.0,-0.0,0.0,0.7518529474323637,1.74328077594052,1.9369786,1.7432808,0.0,0.0,0.0,0.0
2012-01-09 22:00:00,0.70021113,1.2776688,0.0,0.0,0.0,-0.0,0.0,0.7002111281388163,1.1499019071742964,1.2776688,1.1499019,0.0,0.0,0.0,0.0
2012-01-09 23:00:00,0.53974192,0.72483133,0.0,0.0,0.0,-0.0,0.0,0.5397419159626382,0.6523481973392643,0.72483133,0.6523482,0.0,0.0,0.0,0.0
2012-01-10 00:00:00,0.41453298,0.086547132,0.0,0.0,0.0,-0.0,0.0,0.41453297885536194,0.07789241898390764,0.086547132,0.077892419,0.0,0.0,0.0,0.0
2012-01-10 01:00:00,0.32128803,0.10031599,0.0,0.0,0.0,-0.0,0.0,0.3212880304791016,0.09028439473134749,0.10031599,0.090284395,0.0,0.0,0.0,0.0
2012-01-10 02:00:00,0.26125566,0.084580152,0.0,0.0,0.0,-0.0,0.0,0.26125566414366247,0.07612213673427337,0.084580152,0.076122137,0.0,0.0,0.0,0.0
2012-01-10 03:00:00,0.24991844,0.15735842,0.0,0.0,0.0,-0.0,0.0,0.24991843689063029,0.14162257997074115,0.15735842,0.14162258,0.0,0.0,0.0,0.0
2012-01-10 04:00:00,0.25211596,0.37569323,0.0,0.0,0.0,-0.0,0.0,0.25211596111588763,0.3381239096801445,0.37569323,0.33812391,0.0,0.0,0.0,0.0
2012-01-10 05:00:00,0.25785949,1.1860891,0.0,0.0,0.0,-0.0,0.0,0.25785949034099204,1.0674801965294614,1.1860891,1.0674802,0.0,0.0,0.0,0.0
2012-01-10 06:00:00,0.31819152,1.8686313,0.0,0.0,0.0,-0.0,0.0,0.3181915190707844,1.6817681371525512,1.8686313,1.6817681,0.0,0.0,0.0,0.0
2012-01-10 07:00:00,0.46502609,1.5794852,0.0,0.0,0.0,-0.0,0.0,0.46502609230388864,1.4215366464563142,1.5794852,1.4215366,0.0,0.0,0.0,0.0
2012-01-10 08:00:00,0.64112769,1.2057589,0.0,0.0,0.0,-0.0,0.0,0.6411276927188292,1.085183019025804,1.2057589,1.085183,0.0,0.0,0.0,0.0
2012-01-10 09:00:00,0.0,0.0,15.495658,1.0177505,1.0177505,0.23987683,0.23987683,0.7778736320087063,1.0356151160360447,0.0,0.0,0.23987683,0.79573828,1.0356151,16.513409
2012-01-10 10:00:00,0.0,0.0,13.073559,1.0394665,1.0394665,0.21609417,0.21609417,0.8233723722180118,0.9329387455572573,0.0,0.0,0.21609417,0.71684457,0.93293875,14.113026
2012-01-10 11:00:00,0.0,0.0,7.7191747,1.0781621,1.0781621,0.223475,0.223475,0.8546870924279288,0.9648038260506742,0.0,0.0,0.223475,0.74132883,0.96480383,8.7973368
2012-01-10 12:00:00,0.0,0.0,0.0028754069,1.1240292,1.1240292,0.21445399,0.21445399,0.9095752543269702,0.9258576165587202,0.0,0.0,0.21445399,0.71140363,0.92585762,1.1269046
2012-01-10 13:00:00,0.65977175,0.82219776,0.0,0.21913805,0.21913805,-0.0,0.0,0.8789098026381518,0.7399779803471225,0.82219776,0.73997798,0.0,0.0,0.0,0.21913805
2012-01-10 14:00:00,0.0,0.0,1.1486544,0.94985402,0.94985402,0.16483844,0.16483844,0.7850155857407927,0.7116534643529743,0.0,0.0,0.16483844,0.54681503,0.71165346,2.0985084
2012-01-10 15:00:00,0.41524655,0.70614592,0.0,0.32571867,0.32571867,-0.0,0.0,0.7409652137708614,0.6355313276187009,0.70614592,0.63553133,0.0,0.0,0.0,0.32571867
2012-01-10 16:00:00,0.72348491,0.8280987,0.0,0.0,0.0,-0.0,0.0,0.7234849074335872,0.7452888270960253,0.8280987,0.74528883,0.0,0.0,0.0,0.0
2012-01-10 17:00:00,0.74396184,0.98349014,0.0,0.0,0.0,-0.0,0.0,0.7439618377143942,0.8851411248171323,0.98349014,0.88514112,0.0,0.0,0.0,0.0
2012-01-10 18:00:00,0.83146326,0.95398543,0.0,0.0,0.0,-0.0,0.0,0.8314632568655501,0.8585868910726183,0.95398543,0.85858689,0.0,0.0,0.0,0.0
2012-01-10 19:00:00,0.90093499,1.0031599,0.0,0.0,0.0,-0.0,0.0,0.9009349886231175,0.9028439473134747,1.0031599,0.90284395,0.0,0.0,0.0,0.0
2012-01-10 20:00:00,0.86342725,1.0365986,0.0,0.0,0.0,-0.0,0.0,0.863427245596566,0.9329387455572573,1.0365986,0.93293875,0.0,0.0,0.0,0.0
2012-01-10 21:00:00,0.76823449,0.88907509,0.0,0.0,0.0,-0.0,0.0,0.7682344916570094,0.8001675768346874,0.88907509,0.80016758,0.0,0.0,0.0,0.0
2012-01-10 22:00:00,0.74211392,0.51338185,0.0,0.0,0.0,-0.0,0.0,0.7421139196158824,0.46204366715454304,0.51338185,0.46204367,0.0,0.0,0.0,0.0
2012-01-10 23:00:00,0.62259857,0.21243387,0.0,0.0,0.0,-0.0,0.0,0.6225985680013183,0.19119048296050056,0.21243387,0.19119048,0.0,0.0,0.0,0.0
2012-01-11 00:00:00,0.36783559,0.32897398,0.0,0.0,0.0,-0.0,0.0,0.3678355890686435,0.2960765801234039,0.32897398,0.29607658,0.0,0.0,0.0,0.0
2012-01-11 01:00:00,0.27389143,0.35271437,0.0,0.0,0.0,-0.0,0.0,0.2738914284388922,0.31744293126632994,0.35271437,0.31744293,0.0,0.0,0.0,0.0
2012-01-11 02:00:00,0.2486199,0.37645476,0.0,0.0,0.0,-0.0,0.0,0.24861989984843277,0.338809282409256,0.37645476,0.33880928,0.0,0.0,0.0,0.0
2012-01-11 03:00:00,0.23403633,0.54602897,0.0,0.0,0.0,-0.0,0.0,0.23403632998990676,0.4914260762872992,0.54602897,0.49142608,0.0,0.0,0.0,0.0
2012-01-11 04:00:00,0.24362553,0.98692193,0.0,0.0,0.0,-0.0,0.0,0.24362552660921152,0.8882297403702116,0.98692193,0.88822974,0.0,0.0,0.0,0.0
2012-01-11 05:00:00,0.29596656,2.2553371,0.0,0.0,0.0,-0.0,0.0,0.29596655815624995,2.029803358577975,2.2553371,2.0298034,0.0,0.0,0.0,0.0
2012-01-11 06:00:00,0.48894914,2.808149,0.0,0.0,0.0,-0.0,0.0,0.4889491401197583,2.527334106620396,2.808149,2.5273341,0.0,0.0,0.0,0.0
2012-01-11 07:00:00,0.64782015,2.5537877,0.0,0.0,0.0,-0.0,0.0,0.6478201528593857,2.2984089158033316,2.5537877,2.2984089,0.0,0.0,0.0,0.0
2012-01-11 08:00:00,0.70740303,2.058631,0.0,0.0,0.0,-0.0,0.0,0.7074030256032948,1.8527678776794447,2.058631,1.8527679,0.0,0.0,0.0,0.0
2012-01-11 09:00:00,0.0,0.0,3.6415632,1.1437421,1.1437421,0.42420276,0.42420276,0.7195393525746024,1.8314015265365189,0.0,0.0,0.42420276,1.4071988,1.8314015,4.7853054
2012-01-11 10:00:00,0.0,0.0,7.2737187,1.0552819,1.0552819,0.35986535,0.35986535,0.6954165298291639,1.5536389616784803,0.0,0.0,0.35986535,1.1937736,1.553639,8.3290006
2012-01-11 11:00:00,0.0,0.0,8.7674258,1.0497774,1.0497774,0.34077622,0.34077622,0.7090012250398456,1.4712258929843367,0.0,0.0,0.34077622,1.1304497,1.4712259,9.8172032
2012-01-11 12:00:00,0.0,0.0,9.11576,1.100758,1.100758,0.31249604,0.31249604,0.7882619283462864,1.3491324578819024,0.0,0.0,0.31249604,1.0366364,1.3491325,10.216518
2012-01-11 13:00:00,0.0,0.0,9.861273,1.0425647,1.0425647,0.27997382,0.27997382,0.7625908498966893,1.2087250075141025,0.0,0.0,0.27997382,0.92875118,1.208725,10.903838
2012-01-11 14:00:00,0.0,0.0,8.2768372,0.9246493,0.9246493,0.26654074,0.26654074,0.6581085617321814,1.150730625840446,0.0,0.0,0.26654074,0.88418989,1.1507306,9.2014865
2012-01-11 15:00:00,0.0,0.0,4.1027614,0.84638925,0.84638925,0.25310765,0.25310765,0.5932815970870897,1.0927362441667896,0.0,0.0,0.25310765,0.83962859,1.0927362,4.9491506
2012-01-11 16:00:00,0.5733041,1.3532022,0.0,0.0,0.0,-0.0,0.0,0.5733041041302048,1.2178820151467848,1.3532022,1.217882,0.0,0.0,0.0,0.0
2012-01-11 17:00:00,0.61176078,1.4481638,0.0,0.0,0.0,-0.0,0.0,0.6117607780722083,1.3033474197184893,1.4481638,1.3033474,0.0,0.0,0.0,0.0
2012-01-11 18:00:00,0.71005004,1.5532998,0.0,0.0,0.0,-0.0,0.0,0.710050043420082,1.3979698319228762,1.5532998,1.3979698,0.0,0.0,0.0,0.0
2012-01-11 19:00:00,0.82492063,1.7466144,0.0,0.0,0.0,-0.0,0.0,0.8249206279221704,1.5719529769438452,1.7466144,1.571953,0.0,0.0,0.0,0.0
2012-01-11 20:00:00,0.83196269,1.7635718,0.0,0.0,0.0,-0.0,0.0,0.8319626941894723,1.5872146563316496,1.7635718,1.5872147,0.0,0.0,0.0,0.0
2012-01-11 21:00:00,0.7868635,1.4990361,0.0,0.0,0.0,-0.0,0.0,0.7868635038393046,1.3491324578819024,1.4990361,1.3491325,0.0,0.0,0.0,0.0
2012-01-11 22:00:00,0.72173688,1.0411857,0.0,0.0,0.0,-0.0,0.0,0.7217368767998599,0.9370671144111855,1.0411857,0.93706711,0.0,0.0,0.0,0.0
2012-01-11 23:00:00,0.55976935,0.50193968,0.0,0.0,0.0,-0.0,0.0,0.5597693526519153,0.451745709879008,0.50193968,0.45174571,0.0,0.0,0.0,0.0
2012-01-12 00:00:00,0.36783559,0.27273072,0.0,0.0,0.0,-0.0,0.0,0.3678355890686435,0.24545764887653826,0.27273072,0.24545765,0.0,0.0,0.0,0.0
2012-01-12 01:00:00,0.27389143,0.29241232,0.0,0.0,0.0,-0.0,0.0,0.2738914284388922,0.26317108745525747,0.29241232,0.26317109,0.0,0.0,0.0,0.0
2012-01-12 02:00:00,0.2486199,0.31209392,0.0,0.0,0.0,-0.0,0.0,0.24861989984843277,0.28088452603397673,0.31209392,0.28088453,0.0,0.0,0.0,0.0
2012-01-12 03:00:00,0.23403633,0.45267676,0.0,0.0,0.0,-0.0,0.0,0.23403632998990676,0.4074090873105428,0.45267676,0.40740909,0.0,0.0,0.0,0.0
2012-01-12 04:00:00,0.24362553,0.81819216,0.0,0.0,0.0,-0.0,0.0,0.24362552660921152,0.7363729466296146,0.81819216,0.73637295,0.0,0.0,0.0,0.0
2012-01-12 05:00:00,0.29596656,1.8697518,0.0,0.0,0.0,-0.0,0.0,0.29596655815624995,1.6827766649783291,1.8697518,1.6827767,0.0,0.0,0.0,0.0
2012-01-12 06:00:00,0.48894914,2.3280519,0.0,0.0,0.0,-0.0,0.0,0.4889491401197583,2.0952467347399346,2.3280519,2.0952467,0.0,0.0,0.0,0.0
2012-01-12 07:00:00,0.64782015,2.1171777,0.0,0.0,0.0,-0.0,0.0,0.6478201528593857,1.9054598928250854,2.1171777,1.9054599,0.0,0.0,0.0,0.0
2012-01-12 08:00:00,0.70740303,1.7066757,0.0,0.0,0.0,-0.0,0.0,0.7074030256032948,1.5360081738975124,1.7066757,1.5360082,0.0,0.0,0.0,0.0
2012-01-12 09:00:00,0.0,0.69468078,0.0,0.92640162,0.92640162,0.20686227,0.20686227,0.7195393525746024,1.518294735318793,0.69468078,0.6252127,0.20686227,0.68621977,0.89308204,0.92640162
2012-01-12 10:00:00,0.0,0.0,0.77080723,0.99375726,0.99375726,0.29834073,0.29834073,0.6954165298291639,1.2880200337954428,0.0,0.0,0.29834073,0.98967931,1.28802,1.7645645
2012-01-12 11:00:00,0.0,0.0,0.83942679,0.99151641,0.99151641,0.28251519,0.28251519,0.7090012250398456,1.2196967707060973,0.0,0.0,0.28251519,0.93718158,1.2196968,1.8309432
2012-01-12 12:00:00,0.0,0.0,5.012087,1.0473319,1.0473319,0.25906994,0.25906994,0.7882619283462864,1.1184771216848444,0.0,0.0,0.25906994,0.85940718,1.1184771,6.0594188
2012-01-12 13:00:00,0.0,0.0,7.5002017,0.99469876,0.99469876,0.23210791,0.23210791,0.7625908498966893,1.0020745253104035,0.0,0.0,0.23210791,0.76996661,1.0020745,8.4949004
2012-01-12 14:00:00,0.0,0.0,10.079075,0.87907998,0.87907998,0.22097142,0.22097142,0.6581085617321814,0.9539951920253082,0.0,0.0,0.22097142,0.73302377,0.95399519,10.958155
2012-01-12 15:00:00,0.0,0.0,6.186941,0.80311653,0.80311653,0.20983493,0.20983493,0.5932815970870897,0.9059158587402132,0.0,0.0,0.20983493,0.69608093,0.90591586,6.9900575
2012-01-12 16:00:00,0.5733041,1.1218511,0.0,0.0,0.0,-0.0,0.0,0.5733041041302048,1.0096659989869974,1.1218511,1.009666,0.0,0.0,0.0,0.0
2012-01-12 17:00:00,0.61176078,1.2005775,0.0,0.0,0.0,-0.0,0.0,0.6117607780722083,1.0805197533018747,1.2005775,1.0805198,0.0,0.0,0.0,0.0
2012-01-12 18:00:00,0.71005004,1.2877389,0.0,0.0,0.0,-0.0,0.0,0.710050043420082,1.1589649812933456,1.2877389,1.158965,0.0,0.0,0.0,0.0
2012-01-12 19:00:00,0.82492063,1.4480033,0.0,0.0,0.0,-0.0,0.0,0.8249206279221704,1.3032029811486308,1.4480033,1.303203,0.0,0.0,0.0,0.0
