ID,type,input 1/kWh,input 2/kWh,output 1/kWh,output 2/kWh,capacity/kW,variable costs/CU,periodical costs/CU,investment/kW,max. invest./kW,constraints/CU
20Wohngebauede_electricity_demand,sink,214.47,0,0,0,15.7,0,0,0,0,0
20Wohngebauede_heat_demand,sink,526.81,0,0,0,27.66,0,0,0,0,0
05Kommende3pv_central_electricity_link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
central_naturalgas_05Kommende3link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
06Kommende4central_electricity_link,link,7.69,0,7.69,0,1.19,390.35,0.0,0.0,0,0.0
06Kommende4_gchp_building_link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
06Kommende4pv_06Kommende4_electricity_link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
06Kommende4pv_central_electricity_link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
central_naturalgas_06Kommende4link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
07Kommende5central_electricity_link,link,5.89,0,5.89,0,0.82,299.27,0.0,0.0,0,0.0
central_thermal_storageFreif_thermal_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,9999,0
central_thermal_storageTisch_thermal_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,9999,0
central_h2_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,99999,0
central_naturalgas_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,99999,0
central_thermal_storageSchlo_thermal_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,9999,0
central_thermal_storageK_thermal_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,9999,0
central_battery_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,99999,0
01Schloss_battery_storage,storage,21.52,0,21.09,0,23.91,0.0,3300.05,23.91,9999,94696.96
01Schloss_thermal_storage,storage,67.5,0,65.36,0,45.13,0.0,180.51,45.13,9999,27257.38
02Nebengebaeude_battery_storage,storage,0.46,0,0.45,0,0.28,0.0,38.96,0.28,9999,1117.88
02Nebengebaeude_thermal_storage,storage,13.95,0,13.3,0,13.73,0.0,54.94,13.73,9999,8295.59
03Kommende1B_battery_storage,storage,1.36,0,1.34,0,1.51,0.0,209.07,1.51,9999,5999.33
03Kommende1B_thermal_storage,storage,2.14,0,2.07,0,1.66,0.0,6.65,1.66,9999,1004.0
05Kommende3_battery_storage,storage,0.78,0,0.77,0,0.87,0.0,120.21,0.87,9999,3449.62
05Kommende3_thermal_storage,storage,7.96,0,7.72,0,6.14,0.0,24.56,6.14,9999,3708.3
06Kommende4_battery_storage,storage,1.44,0,1.41,0,1.2,0.0,165.63,1.2,9999,4752.98
06Kommende4_thermal_storage,storage,5.98,0,5.78,0,4.46,0.0,17.84,4.46,9999,2694.51
07Kommende5_battery_storage,storage,1.11,0,1.09,0,0.93,0.0,127.72,0.93,9999,3665.09
07Kommende5_thermal_storage,storage,4.47,0,4.33,0,3.58,0.0,14.34,3.58,9999,2164.71
08Kommende6_battery_storage,storage,1.08,0,1.06,0,1.2,0.0,165.63,1.2,9999,4752.98
