date,ID_electricity_bus_shortage_output1,ID_pellet_bus_shortage_output1,ID_oil_bus_shortage_output1,ID_pv_bus_excess_input1,ID_hp_electricity_bus_shortage_output1,ID_pv_to_ID_electricity_link_input1,ID_pv_to_ID_electricity_link_output1,ID_electricity_sink_input1,ID_heat_sink_input1,ID_electricity_to_ID_hp_electricity_bus_input1,ID_electricity_to_ID_hp_electricity_bus_output1,ID_oilheating_transformer_input1,ID_oilheating_transformer_output1,ID_pelletheating_transformer_input1,ID_pelletheating_transformer_output1,ID_GCHP_transformer_input1,ID_GCHP_transformer_input2,ID_GCHP_transformer_output1,ID_photovoltaic_electricity_source_output1
2012-01-03 19:00:00,1.0494177,6.6262128,0.966065,0.0,0.9275801,0.0,0.0,1.0494177050251645,10.856993091785554,-0.0,0.0,0.966065,0.8887798,6.6262128,5.9635916,3.0770416,0.9275801,4.0046217,0.0
2012-01-03 20:00:00,0.85883242,6.6262128,0.71762122,0.0,0.9275801,0.0,0.0,0.8588324222164825,10.628424816169016,-0.0,0.0,0.71762122,0.66021152,6.6262128,5.9635916,3.0770416,0.9275801,4.0046217,0.0
2012-01-03 21:00:00,0.66969551,6.3185257,0.0,0.0,0.9275801,0.0,0.0,0.6696955076471746,9.691294886141211,-0.0,0.0,0.0,0.0,6.3185257,5.6866732,3.0770416,0.9275801,4.0046217,0.0
2012-01-03 22:00:00,0.61181072,4.0836359,0.0,0.0,0.9275801,0.0,0.0,0.6118107218046005,7.679894060715675,-0.0,0.0,0.0,0.0,4.0836359,3.6752723,3.0770416,0.9275801,4.0046217,0.0
2012-01-03 23:00:00,0.51896532,2.7376227,0.0,0.0,0.9275801,0.0,0.0,0.5189653232874778,6.468482199948024,-0.0,0.0,0.0,0.0,2.7376227,2.4638605,3.0770416,0.9275801,4.0046217,0.0
2012-01-04 00:00:00,0.2912219,0.0,0.0,0.0,0.38375184,0.0,0.0,0.2912219035789898,1.6567636280807856,-0.0,0.0,0.0,0.0,0.0,0.0,1.2730118,0.38375184,1.6567636,0.0
2012-01-04 01:00:00,0.21550721,0.0,0.0,0.0,0.40736734,0.0,0.0,0.215507205272396,1.758718312885757,-0.0,0.0,0.0,0.0,0.0,0.0,1.351351,0.40736734,1.7587183,0.0
2012-01-04 02:00:00,0.19752746,0.0,0.0,0.0,0.42507897,0.0,0.0,0.19752746161119958,1.8351843264894858,-0.0,0.0,0.0,0.0,0.0,0.0,1.4101054,0.42507897,1.8351843,0.0
2012-01-04 03:00:00,0.19233331,0.0,0.0,0.0,0.48805363,0.0,0.0,0.1923333134424095,2.1070634859694097,-0.0,0.0,0.0,0.0,0.0,0.0,1.6190099,0.48805363,2.1070635,0.0
2012-01-04 04:00:00,0.19542982,0.0,0.0,0.0,0.64549028,0.0,0.0,0.19542982485072669,2.7867613846692194,-0.0,0.0,0.0,0.0,0.0,0.0,2.1412711,0.64549028,2.7867614,0.0
