date,01_electricity_bus_shortage_output1,01_pellet_bus_shortage_output1,01_pv_bus_excess_input1,01_hp_electricity_bus_shortage_output1,01_pv_to_01_electricity_link_input1,01_pv_to_01_electricity_link_output1,01_thermal_storage_input1,01_thermal_storage_output1,01_thermal_storage_capacity,01_electricity_to_01_hp_electricity_bus_input1,01_electricity_to_01_hp_electricity_bus_output1,01_heat_without_storage_to_01_heat_input1,01_heat_without_storage_to_01_heat_output1,01_heat_storage_to_01_heat_input1,01_heat_storage_to_01_heat_output1,01_electricity_sink_input1,01_heat_sink_input1,01_electricheating_transformer_input1,01_electricheating_transformer_output1,01_pelletheating_transformer_input1,01_pelletheating_transformer_output1,01_GCHP_transformer_input1,01_GCHP_transformer_input2,01_GCHP_transformer_output1,01_photovoltaic_electricity_source_output1,01_solar_thermal_source_input1,01_solar_thermal_source_input2,01_solar_thermal_source_output1
2012-02-14 10:00:00,0.061551804,8.3113771,0.0,0.25994708,0.40451607,0.40451607,0.0,0.0,1.0971861,0.0,0.0,8.6025033,8.6025033,0.029183118,0.029183118,0.4643168913039192,8.631686444184979,0.0,0.0,8.3113771,7.4802394,0.25994708,0.86231688,1.122264,0.40451607,0.0017509871,0.030719072,0.029183118
2012-02-14 11:00:00,0.0070297623,7.6746646,0.0,0.25994708,0.47856217,0.47856217,0.0,0.0,1.0971861,0.0,0.0,8.0294621,8.0294621,0.21407569,0.21407569,0.47274739333172466,8.243537803225912,0.0,0.0,7.6746646,6.9071982,0.25994708,0.86231688,1.122264,0.47856217,0.012844541,0.22534283,0.21407569
2012-02-14 12:00:00,0.0,7.1854885,0.0,0.05935206,0.75434372,0.75434372,0.0,0.0,1.0971861,0.20059502,0.20059502,7.5892036,7.5892036,0.52495135,0.52495135,0.5222516208788854,8.114154922906222,0.0,0.0,7.1854885,6.4669396,0.25994708,0.86231688,1.122264,0.75434372,0.031497081,0.55258037,0.52495135
2012-02-14 13:00:00,0.0,7.2465548,0.0,0.1880951,0.61414156,0.61414156,0.0,0.0,1.0971861,0.071851976,0.071851976,7.6441632,7.6441632,0.41454189,0.41454189,0.5174170675833193,8.058705117054927,0.0,0.0,7.2465548,6.5218993,0.25994708,0.86231688,1.122264,0.61414156,0.024872513,0.43635988,0.41454189
2012-02-14 14:00:00,0.0,7.8959638,0.0,0.23643982,0.48860939,0.48860939,0.0,0.0,1.0971861,0.023507255,0.023507255,8.2286314,8.2286314,0.070356201,0.070356201,0.460880762515335,8.298987609077207,0.0,0.0,7.8959638,7.1063675,0.25994708,0.86231688,1.122264,0.48860939,0.004221372,0.074059158,0.070356201
2012-02-14 15:00:00,0.042021367,8.1384331,0.0,0.25994708,0.37678679,0.37678679,0.0,0.0,1.0971861,0.0,0.0,8.4468538,8.4468538,0.0,0.0,0.4188081623481354,8.446853758013996,0.0,0.0,8.1384331,7.3245898,0.25994708,0.86231688,1.122264,0.37678679,0.0,0.0,0.0
2012-02-14 16:00:00,0.42036641,8.6518572,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,8.9089355,8.9089355,0.0,0.0,0.4203664067987724,8.908935473441456,0.0,0.0,8.6518572,7.7866715,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-14 17:00:00,0.5141008,8.795616,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,9.0383184,9.0383184,0.0,0.0,0.5141008037524765,9.038318353761145,0.0,0.0,8.795616,7.9160544,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-14 18:00:00,0.66401191,8.8572269,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,9.0937682,9.0937682,0.0,0.0,0.6640119109009408,9.09376815961244,0.0,0.0,8.8572269,7.9715042,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-14 19:00:00,0.74747788,8.6929312,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,8.945902,8.945902,0.0,0.0,0.747477876474806,8.945902010675653,0.0,0.0,8.6929312,7.8236381,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-14 20:00:00,0.67220268,8.3027288,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,8.5947199,8.5947199,0.0,0.0,0.6722026830132636,8.594719906950782,0.0,0.0,8.3027288,7.472456,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-14 21:00:00,0.56324544,7.2348066,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,7.6335899,7.6335899,0.0,0.0,0.5632454364264132,7.633589938861664,0.0,0.0,7.2348066,6.511326,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-14 22:00:00,0.46615482,5.263258,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,5.8591962,5.8591962,0.0,0.0,0.4661548206559526,5.859196151620211,0.0,0.0,5.263258,4.7369322,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-14 23:00:00,0.34517112,4.3185576,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,5.0089658,5.0089658,0.0,0.0,0.3451711233090575,5.0089657952336815,0.0,0.0,4.3185576,3.8867018,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-15 00:00:00,0.23297752,2.9676029,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,3.7931066,3.7931066,0.0,0.0,0.23297752286319187,3.793106592824716,0.0,0.0,2.9676029,2.6708426,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-15 01:00:00,0.17240576,3.0775481,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,3.8920572,3.8920572,0.0,0.0,0.1724057642179168,3.8920571995940563,0.0,0.0,3.0775481,2.7697932,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-15 02:00:00,0.15802197,3.1874932,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,3.9910078,3.9910078,0.0,0.0,0.15802196928895967,3.9910078063633967,0.0,0.0,3.1874932,2.8687439,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-15 03:00:00,0.15386665,3.5356527,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,4.3043514,4.3043514,0.0,0.0,0.1538666507539276,4.304351394466308,0.0,0.0,3.5356527,3.1820874,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-15 04:00:00,0.15634386,4.4885104,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,5.1619233,5.1619233,0.0,0.0,0.15634385988058136,5.161923319800591,0.0,0.0,4.4885104,4.0396594,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-15 05:00:00,0.18714915,6.9989239,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,7.4212955,7.4212955,0.0,0.0,0.18714915402009788,7.42129550770053,0.0,0.0,6.9989239,6.2990316,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-15 06:00:00,0.35995447,9.3077714,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,9.4992582,9.4992582,0.0,0.0,0.3599544680971524,9.499258249856679,0.0,0.0,9.3077714,8.3769943,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-15 07:00:00,0.51713738,8.6114524,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,8.8725711,8.8725711,0.0,0.0,0.5171373826819229,8.872571073650857,0.0,0.0,8.6114524,7.7503071,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-15 08:00:00,0.0640919,8.0705704,0.0,0.25994708,0.47179813,0.47179813,0.0,0.0,1.0971861,0.0,0.0,8.3857773,8.3857773,0.041516068,0.041516068,0.5333990619488272,8.427293343188826,0.0,0.0,8.0705704,7.2635133,0.25994708,0.86231688,1.122264,0.47179813,0.0024909641,0.043701125,0.041516068
2012-02-15 09:00:00,0.0,6.4787468,0.0,0.0,1.2534899,1.2534899,0.0,0.0,1.0971861,0.25994708,0.25994708,7.4164623,7.4164623,0.63152042,0.63152042,0.4923253364294718,8.047982683906353,0.46332623,0.46332623,6.4787468,5.8308721,0.25994708,0.86231688,1.122264,1.2534899,0.037891225,0.66475833,0.63152042
2012-02-15 10:00:00,0.0,6.5757282,0.0,0.0,0.81086672,0.81086672,0.0,0.0,1.0971861,0.25994708,0.25994708,7.0924487,7.0924487,0.5762233,0.5762233,0.4643168913039192,7.6686720246238815,0.052029355,0.052029355,6.5757282,5.9181554,0.25994708,0.86231688,1.122264,0.81086672,0.034573398,0.60655084,0.5762233
2012-02-15 11:00:00,0.0,4.8587586,0.0,0.0,1.8516303,1.8516303,0.0,0.0,1.0971861,0.25994708,0.25994708,6.5646636,6.5646636,0.82364836,0.82364836,0.47274739333172466,7.388311972110751,1.0695169,1.0695169,4.8587586,4.3728828,0.25994708,0.86231688,1.122264,1.8516303,0.049418902,0.86699827,0.82364836
2012-02-15 12:00:00,0.0,5.7410838,0.0,0.0,1.0594083,1.0594083,0.0,0.0,1.0971861,0.25994708,0.25994708,6.5234636,6.5234636,0.71642248,0.71642248,0.5222516208788854,7.2398860619567404,0.23422423,0.23422423,5.7410838,5.1669754,0.25994708,0.86231688,1.122264,1.0594083,0.042985349,0.75412893,0.71642248
2012-02-15 13:00:00,0.0,6.188862,0.0,0.10269267,0.70654075,0.70654075,0.0,0.0,1.0971861,0.15725441,0.15725441,6.6922397,6.6922397,0.53115457,0.53115457,0.5174170675833193,7.223394294161849,0.0,0.0,6.188862,5.5699758,0.25994708,0.86231688,1.122264,0.70654075,0.031869274,0.55911008,0.53115457
2012-02-15 14:00:00,0.090972682,6.9256272,0.0,0.25994708,0.36990808,0.36990808,0.0,0.0,1.0971861,0.0,0.0,7.3553284,7.3553284,0.0,0.0,0.460880762515335,7.355328436520971,0.0,0.0,6.9256272,6.2330645,0.25994708,0.86231688,1.122264,0.36990808,0.0,0.0,0.0
2012-02-15 15:00:00,0.23747755,7.1638416,0.0,0.25994708,0.18133061,0.18133061,0.0,0.0,1.0971861,0.0,0.0,7.5697214,7.5697214,0.0,0.0,0.4188081623481354,7.569721417854542,0.0,0.0,7.1638416,6.4474575,0.25994708,0.86231688,1.122264,0.18133061,0.0,0.0,0.0
2012-02-15 16:00:00,0.42036641,7.5852979,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,7.9490321,7.9490321,0.0,0.0,0.4203664067987724,7.949032077137013,0.0,0.0,7.5852979,6.8267681,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-15 17:00:00,0.5141008,7.9334575,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,8.2623757,8.2623757,0.0,0.0,0.5141008037524765,8.262375665239924,0.0,0.0,7.9334575,7.1401117,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-15 18:00:00,0.66401191,8.0250784,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,8.3448345,8.3448345,0.0,0.0,0.6640119109009408,8.344834504214374,0.0,0.0,8.0250784,7.2225706,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-15 19:00:00,0.74747788,8.0067542,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,8.3283427,8.3283427,0.0,0.0,0.747477876474806,8.328342736419485,0.0,0.0,8.0067542,7.2060788,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-15 20:00:00,0.67220268,7.6219463,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,7.9820156,7.9820156,0.0,0.0,0.6722026830132636,7.982015612726793,0.0,0.0,7.6219463,6.8597517,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-15 21:00:00,0.56324544,6.614116,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,7.0749684,7.0749684,0.0,0.0,0.5632454364264132,7.074968384007839,0.0,0.0,6.614116,5.9527044,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-15 22:00:00,0.46615482,4.3785653,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,5.0629727,5.0629727,0.0,0.0,0.4661548206559526,5.062972713031251,0.0,0.0,4.3785653,3.9407088,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-15 23:00:00,0.34517112,3.2424657,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,4.0404831,4.0404831,0.0,0.0,0.3451711233090575,4.040483109748067,0.0,0.0,3.2424657,2.9182192,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-16 00:00:00,0.23297752,2.7228783,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,3.5728545,3.5728545,0.0,0.0,0.23297752286319187,3.5728544621982468,0.0,0.0,2.7228783,2.4505905,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-16 01:00:00,0.17240576,2.8264393,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,3.6660594,3.6660594,0.0,0.0,0.1724057642179168,3.666059361212114,0.0,0.0,2.8264393,2.5437954,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-16 02:00:00,0.15802197,2.9300003,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,3.7592643,3.7592643,0.0,0.0,0.15802196928895967,3.7592642602259816,0.0,0.0,2.9300003,2.6370003,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-16 03:00:00,0.15386665,3.2579435,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,4.0544131,4.0544131,0.0,0.0,0.1538666507539276,4.054413107103228,0.0,0.0,3.2579435,2.9321492,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-16 04:00:00,0.15634386,4.1554722,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,4.8621889,4.8621889,0.0,0.0,0.15634385988058136,4.862188898556745,0.0,0.0,4.1554722,3.7399249,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-16 05:00:00,0.18714915,6.520115,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,6.9903674,6.9903674,0.0,0.0,0.18714915402009788,6.990367426040048,0.0,0.0,6.520115,5.8681035,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-16 06:00:00,0.35995447,8.6948959,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,8.9476703,8.9476703,0.0,0.0,0.3599544680971524,8.947670305331261,0.0,0.0,8.6948959,7.8254064,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-16 07:00:00,0.51713738,8.0390096,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,8.3573726,8.3573726,0.0,0.0,0.5171373826819229,8.357372611576768,0.0,0.0,8.0390096,7.2351087,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-16 08:00:00,0.43180555,7.5729851,0.0,0.25994708,0.10159352,0.10159352,0.0,0.0,1.0971861,0.0,0.0,7.9379506,7.9379506,0.0,0.0,0.5333990619488272,7.937950566014366,0.0,0.0,7.5729851,6.8156866,0.25994708,0.86231688,1.122264,0.10159352,0.0,0.0,0.0
2012-02-16 09:00:00,0.39937017,7.1760013,0.0,0.25994708,0.092955169,0.092955169,0.0,0.0,1.0971861,0.0,0.0,7.5806651,7.5806651,0.0,0.0,0.4923253364294718,7.580665119794542,0.0,0.0,7.1760013,6.4584012,0.25994708,0.86231688,1.122264,0.092955169,0.0,0.0,0.0
2012-02-16 10:00:00,0.41073166,6.7790175,0.0,0.25994708,0.053585228,0.053585228,0.0,0.0,1.0971861,0.0,0.0,7.2233797,7.2233797,0.0,0.0,0.4643168913039192,7.223379673574716,0.0,0.0,6.7790175,6.1011157,0.25994708,0.86231688,1.122264,0.053585228,0.0,0.0,0.0
2012-02-16 11:00:00,0.39758811,6.4855946,0.0,0.25994708,0.075159286,0.075159286,0.0,0.0,1.0971861,0.0,0.0,6.9592991,6.9592991,0.0,0.0,0.47274739333172466,6.959299126368759,0.0,0.0,6.4855946,5.8370352,0.25994708,0.86231688,1.122264,0.075159286,0.0,0.0,0.0
2012-02-16 12:00:00,0.31112253,6.3302531,0.0,0.25994708,0.21112909,0.21112909,0.0,0.0,1.0971861,0.0,0.0,6.8194918,6.8194918,0.0,0.0,0.5222516208788854,6.819491777847958,0.0,0.0,6.3302531,5.6972278,0.25994708,0.86231688,1.122264,0.21112909,0.0,0.0,0.0
2012-02-16 13:00:00,0.14042099,6.2664231,0.0,0.25994708,0.37951086,0.37951086,0.0,0.0,1.0971861,0.0,0.0,6.7620447,6.7620447,0.041912922,0.041912922,0.5174170675833193,6.803957628012314,0.0,0.0,6.2664231,5.6397808,0.25994708,0.86231688,1.122264,0.37951086,0.0025147753,0.044118866,0.041912922
2012-02-16 14:00:00,0.1066763,6.4510743,0.0,0.25994708,0.35420446,0.35420446,0.0,0.0,1.0971861,0.0,0.0,6.9282308,6.9282308,0.0,0.0,0.460880762515335,6.928230826697471,0.0,0.0,6.4510743,5.8059669,0.25994708,0.86231688,1.122264,0.35420446,0.0,0.0,0.0
2012-02-16 15:00:00,0.24192462,6.6754565,0.0,0.25994708,0.17688354,0.17688354,0.0,0.0,1.0971861,0.0,0.0,7.1301748,7.1301748,0.0,0.0,0.4188081623481354,7.1301747745608495,0.0,0.0,6.6754565,6.0079108,0.25994708,0.86231688,1.122264,0.17688354,0.0,0.0,0.0
2012-02-16 16:00:00,0.42036641,7.0724403,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,7.4874602,7.4874602,0.0,0.0,0.4203664067987724,7.487460220780673,0.0,0.0,7.0724403,6.3651963,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-16 17:00:00,0.5141008,7.4003835,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,7.7826091,7.7826091,0.0,0.0,0.5141008037524765,7.78260906765792,0.0,0.0,7.4003835,6.6603451,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-16 18:00:00,0.66401191,7.4866843,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,7.8602798,7.8602798,0.0,0.0,0.6640119109009408,7.860279816836143,0.0,0.0,7.4866843,6.7380159,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-16 19:00:00,0.74747788,7.4694241,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,7.8447457,7.8447457,0.0,0.0,0.747477876474806,7.844745667000499,0.0,0.0,7.4694241,6.7224817,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-16 20:00:00,0.67220268,7.1069606,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,7.5185285,7.5185285,0.0,0.0,0.6722026830132636,7.518528520451963,0.0,0.0,7.1069606,6.3962646,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-16 21:00:00,0.56324544,6.1576515,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,6.6641503,6.6641503,0.0,0.0,0.5632454364264132,6.664150279491513,0.0,0.0,6.1576515,5.5418863,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-16 22:00:00,0.46615482,4.0519112,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,4.768984,4.768984,0.0,0.0,0.4661548206559526,4.768983999542877,0.0,0.0,4.0519112,3.64672,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-16 23:00:00,0.34517112,2.9817808,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,3.8058667,3.8058667,0.0,0.0,0.3451711233090575,3.8058667097329155,0.0,0.0,2.9817808,2.6836028,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-17 00:00:00,0.26785823,2.5514146,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,3.4185371,3.4185371,0.0,0.0,0.26785822556591293,3.418537083041099,0.0,0.0,2.5514146,2.2962731,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-17 01:00:00,0.21124201,2.6505026,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,3.5077163,3.5077163,0.0,0.0,0.2112420105261011,3.507716311294345,0.0,0.0,2.6505026,2.3854524,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-17 02:00:00,0.16821049,2.7495907,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,3.5968955,3.5968955,0.0,0.0,0.16821049069697097,3.596895539547591,0.0,0.0,2.7495907,2.4746316,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-17 03:00:00,0.15862129,3.0633694,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,3.8792964,3.8792964,0.0,0.0,0.15862129407766623,3.879296429016204,0.0,0.0,3.0633694,2.7570325,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-17 04:00:00,0.15366688,3.9221324,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,4.6521831,4.6521831,0.0,0.0,0.15366687582435876,4.65218307387767,0.0,0.0,3.9221324,3.5299191,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-17 05:00:00,0.16013958,6.1846424,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,6.6884421,6.6884421,0.0,0.0,0.16013958354238947,6.688442118993454,0.0,0.0,6.1846424,5.5661782,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-17 06:00:00,0.21216098,8.2654911,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,8.5612059,8.5612059,0.0,0.0,0.2121609752021178,8.561205912311621,0.0,0.0,8.2654911,7.438942,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-17 07:00:00,0.32743111,7.6379335,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,7.9964041,7.9964041,0.0,0.0,0.32743110956334376,7.996404133374397,0.0,0.0,7.6379335,6.8741402,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-17 08:00:00,0.30829691,7.1920374,0.0,0.25994708,0.17000423,0.17000423,0.0,0.0,1.0971861,0.0,0.0,7.5950976,7.5950976,0.0,0.0,0.4783011363737386,7.5950976062347895,0.0,0.0,7.1920374,6.4728337,0.25994708,0.86231688,1.122264,0.17000423,0.0,0.0,0.0
2012-02-17 09:00:00,0.47279847,6.8121999,0.0,0.25994708,0.093483542,0.093483542,0.0,0.0,1.0971861,0.0,0.0,7.2532439,7.2532439,0.0,0.0,0.5662820153558598,7.25324389793068,0.0,0.0,6.8121999,6.1309799,0.25994708,0.86231688,1.122264,0.093483542,0.0,0.0,0.0
2012-02-17 10:00:00,0.50407105,6.4323625,0.0,0.25994708,0.086743324,0.086743324,0.0,0.0,1.0971861,0.0,0.0,6.9113902,6.9113902,0.0,0.0,0.5908143767069144,6.91139018962657,0.0,0.0,6.4323625,5.7891262,0.25994708,0.86231688,1.122264,0.086743324,0.0,0.0,0.0
2012-02-17 11:00:00,0.54341932,6.1516131,0.0,0.25994708,0.075843009,0.075843009,0.0,0.0,1.0971861,0.0,0.0,6.6587157,6.6587157,0.0,0.0,0.6192623266775186,6.658715709575707,0.0,0.0,6.1516131,5.5364518,0.25994708,0.86231688,1.122264,0.075843009,0.0,0.0,0.0
2012-02-17 12:00:00,0.43492527,6.002981,0.0,0.25994708,0.23072479,0.23072479,0.0,0.0,1.0971861,0.0,0.0,6.5249469,6.5249469,0.0,0.0,0.6656500653234054,6.524946867195837,0.0,0.0,6.002981,5.4026829,0.25994708,0.86231688,1.122264,0.23072479,0.0,0.0,0.0
2012-02-17 13:00:00,0.53859452,5.9864663,0.0,0.25994708,0.12385914,0.12385914,0.0,0.0,1.0971861,0.0,0.0,6.5100837,6.5100837,0.0,0.0,0.6624536664503037,6.510083662486962,0.0,0.0,5.9864663,5.3878197,0.25994708,0.86231688,1.122264,0.12385914,0.0,0.0,0.0
2012-02-17 14:00:00,0.59168459,6.1185837,0.0,0.25994708,0.021424665,0.021424665,0.0,0.0,1.0971861,0.0,0.0,6.6289893,6.6289893,0.0,0.0,0.6131092588467981,6.628989300157957,0.0,0.0,6.1185837,5.5067253,0.25994708,0.86231688,1.122264,0.021424665,0.0,0.0,0.0
2012-02-17 15:00:00,0.5745527,6.3332745,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,6.822211,6.822211,0.0,0.0,0.5745526974400101,6.822210961373324,0.0,0.0,6.3332745,5.699947,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-17 16:00:00,0.57822856,6.7131119,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,7.1640647,7.1640647,0.0,0.0,0.578228556144077,7.164064669677434,0.0,0.0,6.7131119,6.0418007,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-17 17:00:00,0.72114754,7.0268907,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,7.4464656,7.4464656,0.0,0.0,0.7211475407576317,7.446465559146046,0.0,0.0,7.0268907,6.3242016,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-17 18:00:00,0.83669736,7.109464,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,7.5207816,7.5207816,0.0,0.0,0.8366973600202541,7.520781582690417,0.0,0.0,7.109464,6.3985176,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-17 19:00:00,0.83953416,7.0929494,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,7.5059184,7.5059184,0.0,0.0,0.8395341640201315,7.505918377981545,0.0,0.0,7.0929494,6.3836544,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-17 20:00:00,0.68706594,6.7461413,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,7.1937911,7.1937911,0.0,0.0,0.687065937773186,7.193791079095182,0.0,0.0,6.7461413,6.0715271,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-17 21:00:00,0.53575641,5.8378343,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,6.3763148,6.3763148,0.0,0.0,0.5357564061177397,6.376314820107093,0.0,0.0,5.8378343,5.2540509,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
2012-02-17 22:00:00,0.48944858,3.8230443,0.0,0.25994708,0.0,0.0,0.0,0.0,1.0971861,0.0,0.0,4.5630038,4.5630038,0.0,0.0,0.4894485774436804,4.563003845624424,0.0,0.0,3.8230443,3.4407399,0.25994708,0.86231688,1.122264,0.0,0.0,0.0,0.0
