date,ID_electricity_bus_shortage_output1,ID_pellet_bus_shortage_output1,ID_pv_bus_excess_input1,ID_electricity_sink_input1,ID_heat_sink_input1,ID_heat_sink_window-insulation_output1,ID_pelletheating_transformer_input1,ID_pelletheating_transformer_output1,ID_GCHP_transformer_input1,ID_GCHP_transformer_input2,ID_GCHP_transformer_output1,ID_pv_to_ID_electricity_link_input1,ID_pv_to_ID_electricity_link_output1,ID_electricity_to_ID_hp_electricity_bus_input1,ID_electricity_to_ID_hp_electricity_bus_output1,ID_photovoltaic_electricity_source_output1
2012-01-05 22:00:00,0.67763656,1.0854213,0.0,0.6776365610975362,2.8779910373880826,1.9011119,1.0854213,0.97687916,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-05 23:00:00,0.5007858,0.7913774,0.0,0.5007858046967126,2.0983346025103744,1.3860949,0.7913774,0.71223966,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-06 00:00:00,0.33252537,0.693487,0.0,0.33252537026734935,1.8387785250671755,1.2146402,0.693487,0.6241383,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-06 01:00:00,0.24557333,0.73616312,0.0,0.24557333217250782,1.9519341266097712,1.2893873,0.73616312,0.66254681,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-06 02:00:00,0.22120079,0.76817021,0.0,0.2212007907651082,2.036800827766718,1.3454476,0.76817021,0.69135319,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-06 03:00:00,0.21530743,0.88197321,0.0,0.21530743034282715,2.338549098546972,1.5447732,0.88197321,0.79377589,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-06 04:00:00,0.22010203,1.1664807,0.0,0.22010202865247955,3.0929197754976085,2.0430872,1.1664807,1.0498326,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-06 05:00:00,0.26290381,1.7248266,0.0,0.26290380731260543,4.573372229013232,3.0210283,1.7248266,1.552344,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-06 06:00:00,0.46402722,2.204933,0.0,0.4640272176560443,5.84637274636743,3.861933,2.204933,1.9844397,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-06 07:00:00,0.6478701,2.0555666,0.0,0.6478700965917779,5.450328140968346,3.6003182,2.0555666,1.8500099,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-06 08:00:00,0.68657649,1.8741931,0.0,0.6865764891957423,4.969416834412316,3.2826431,1.8741931,1.6867738,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-06 09:00:00,0.0,0.0,0.1783722,0.6790849293369104,4.582801862475114,3.0272572,-0.0,-0.0,1.1952379,0.36030676,1.5555447,1.0393917,1.0393917,0.36030676,0.36030676,1.2177639
2012-01-06 10:00:00,0.0,0.38314857,0.0,0.659457042506771,4.252764691309212,2.8092448,0.38314857,0.34483371,0.84420034,0.25448581,1.0986861,0.91394285,0.91394285,0.25448581,0.25448581,0.91394285
2012-01-06 11:00:00,0.0,0.0,0.53821647,0.6656500653234054,4.054742388609669,2.6784374,-0.0,-0.0,1.057515,0.31878993,1.376305,0.98444,0.98444,0.31878993,0.31878993,1.5226565
2012-01-06 12:00:00,0.0,0.0,0.42960239,0.747208180319888,3.998164587838372,2.6410639,-0.0,-0.0,1.042759,0.3143417,1.3571007,1.0615499,1.0615499,0.3143417,0.3143417,1.4911523
2012-01-06 13:00:00,0.12291422,1.500777,0.0,0.7274804060249641,3.979305320914606,2.628606,1.500777,1.3506993,-0.0,0.0,0.0,0.60456619,0.60456619,-0.0,0.0,0.60456619
2012-01-06 14:00:00,0.0,0.0,0.70081319,0.6331866392684673,4.092460922457201,2.7033531,-0.0,-0.0,1.0673524,0.32175542,1.3891078,0.95494206,0.95494206,0.32175542,0.32175542,1.6557553
2012-01-06 15:00:00,0.0013660596,1.6110236,0.0,0.5665617002572562,4.271623958232977,2.8217027,1.6110236,1.4499213,-0.0,0.0,0.0,0.56519564,0.56519564,-0.0,0.0,0.56519564
2012-01-06 16:00:00,0.53010278,1.7034886,0.0,0.5301027756109412,4.5167944282419334,2.9836547,1.7034886,1.5331397,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-06 17:00:00,0.58099544,1.8137352,0.0,0.5809954389186055,4.809113065560306,3.1767514,1.8137352,1.6323617,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-06 18:00:00,0.72343496,1.8599677,0.0,0.723434963701195,4.931698300564784,3.2577274,1.8599677,1.6739709,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-06 19:00:00,0.85848282,1.8741931,0.0,0.858482816089737,4.969416834412316,3.2826431,1.8741931,1.6867738,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-06 20:00:00,0.83930442,1.7888408,0.0,0.8393044228511274,4.743105631327125,3.1331489,1.7888408,1.6099567,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-06 21:00:00,0.77887251,1.5576785,0.0,0.7788725066565506,4.130179456304734,2.7282688,1.5576785,1.4019106,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-06 22:00:00,0.67763656,1.0633467,0.0,0.6776365610975362,2.8194604051030026,1.8624483,1.0633467,0.95701206,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-06 23:00:00,0.5007858,0.7752829,0.0,0.5007858046967126,2.0556600946904835,1.3579055,0.7752829,0.69775461,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-07 00:00:00,0.33252537,0.096694003,0.0,0.33252537026734935,0.2563838363159318,0.16935923,0.096694003,0.087024603,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-07 01:00:00,0.24557333,0.10367192,0.0,0.24557333217250782,0.2748857626480093,0.18158103,0.10367192,0.093304729,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-07 02:00:00,0.22120079,0.11064984,0.0,0.2212007907651082,0.29338768898008694,0.19380283,0.11064984,0.099584855,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-07 03:00:00,0.21530743,0.16049211,0.0,0.21530743034282715,0.4255443056377837,0.28110141,0.16049211,0.1444429,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-07 04:00:00,0.22010203,0.29008201,0.0,0.22010202865247955,0.7691515089477955,0.5080777,0.29008201,0.26107381,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-07 05:00:00,0.26290381,0.66290219,0.0,0.26290380731260543,1.7576830015473675,1.161071,0.66290219,0.59661197,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-07 06:00:00,0.46402722,0.82538799,0.0,0.4640272176560443,2.188513571851459,1.4456644,0.82538799,0.74284919,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-07 07:00:00,0.6478701,0.75062458,0.0,0.6478700965917779,1.9902786468649138,1.3147165,0.75062458,0.67556212,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-07 08:00:00,0.68657649,0.60508516,0.0,0.6865764891957423,1.604381326224439,1.0598047,0.60508516,0.54457664,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-07 09:00:00,0.0,0.0,14.470172,0.6790849293369104,1.5858793998923615,1.0475829,-0.0,-0.0,0.41361229,0.12468422,0.53829651,0.80376915,0.80376915,0.12468422,0.12468422,15.273941
2012-01-07 10:00:00,0.0,0.0,15.617026,0.659457042506771,1.3453543575753535,0.88869948,-0.0,-0.0,0.3508811,0.10577378,0.45665488,0.76523082,0.76523082,0.10577378,0.10577378,16.382257
2012-01-07 11:00:00,0.0,0.0,16.526723,0.6656500653234054,1.273989784580197,0.84155825,-0.0,-0.0,0.33226854,0.10016299,0.43243153,0.76581305,0.76581305,0.10016299,0.10016299,17.292537
2012-01-07 12:00:00,0.0,0.0,14.941986,0.747208180319888,1.1682644912540399,0.77171939,-0.0,-0.0,0.30469439,0.091850708,0.3965451,0.83905889,0.83905889,0.091850708,0.091850708,15.781045
2012-01-07 13:00:00,0.0,0.0,12.635356,0.7274804060249641,1.0466804039289588,0.6914047,-0.0,-0.0,0.27298411,0.082291585,0.3552757,0.80977199,0.80977199,0.082291585,0.082291585,13.445128
2012-01-07 14:00:00,0.0,0.0,12.718463,0.6331866392684673,0.9964608895990339,0.65823125,-0.0,-0.0,0.25988639,0.078343251,0.33822964,0.71152989,0.71152989,0.078343251,0.078343251,13.429992
2012-01-07 15:00:00,0.0,0.0,3.4621805,0.5665617002572562,0.9462413752691091,0.62505779,-0.0,-0.0,0.24678867,0.074394917,0.32118359,0.64095662,0.64095662,0.074394917,0.074394917,4.1031371
2012-01-07 16:00:00,0.53010278,0.39774131,0.0,0.5301027756109412,1.0546098009284206,0.69664262,0.39774131,0.35796718,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-07 17:00:00,0.58099544,0.42565298,0.0,0.5809954389186055,1.1286175062567307,0.74552982,0.42565298,0.38308769,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-07 18:00:00,0.72343496,0.45655519,0.0,0.723434963701195,1.2105546085845027,0.79965494,0.45655519,0.41089967,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-07 19:00:00,0.85848282,0.51337538,0.0,0.858482816089737,1.3612131515742771,0.89917531,0.51337538,0.46203784,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-07 20:00:00,0.83930442,0.51835961,0.0,0.8393044228511274,1.3744288132400468,0.90790517,0.51835961,0.46652365,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-07 21:00:00,0.77887251,0.44060566,0.0,0.7788725066565506,1.1682644912540399,0.77171939,0.44060566,0.3965451,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-07 22:00:00,0.67763656,0.30603154,0.0,0.6776365610975362,0.8114416262782584,0.53601324,0.30603154,0.27542838,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-07 23:00:00,0.5007858,0.14753312,0.0,0.5007858046967126,0.3911835853067826,0.25840378,0.14753312,0.13277981,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-08 00:00:00,0.36783559,0.11924561,0.0,0.3678355890686435,0.3161793351269989,0.20885829,0.11924561,0.10732104,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-08 01:00:00,0.27389143,0.12785096,0.0,0.2738914284388922,0.33899640054853486,0.22393054,0.12785096,0.11506586,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-08 02:00:00,0.2486199,0.13645631,0.0,0.24861989984843277,0.3618134659700709,0.23900279,0.13645631,0.12281068,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-08 03:00:00,0.23403633,0.19792312,0.0,0.23403632998990676,0.524792504695328,0.3466617,0.19792312,0.17813081,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-08 04:00:00,0.24362553,0.35773682,0.0,0.24362552660921152,0.9485380053809968,0.62657487,0.35773682,0.32196313,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-08 05:00:00,0.29596656,0.81750853,0.0,0.29596655815624995,2.16762121504592,1.4318635,0.81750853,0.73575768,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-08 06:00:00,0.48894914,1.0178903,0.0,0.4889491401197583,2.698932881290258,1.7828316,1.0178903,0.91610129,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-08 07:00:00,0.64782015,0.92569011,0.0,0.6478201528593857,2.454464323202373,1.6213432,0.92569011,0.8331211,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-08 08:00:00,0.70740303,0.74620703,0.0,0.7074030256032948,1.9785655301246219,1.3069792,0.74620703,0.67158633,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-08 09:00:00,0.0,0.0,2.3484882,0.7195393525746024,1.9557484647030858,1.291907,-0.0,-0.0,0.51007763,0.15376388,0.66384151,0.87330323,0.87330323,0.15376388,0.15376388,3.2217915
2012-01-08 10:00:00,0.0,0.0,5.6746288,0.6954165298291639,1.6591266142231178,1.0959677,-0.0,-0.0,0.43271586,0.13044303,0.56315888,0.82585956,0.82585956,0.13044303,0.13044303,6.5004883
2012-01-08 11:00:00,0.0,0.0,9.5103585,0.7090012250398456,1.5711179333114789,1.0378319,-0.0,-0.0,0.40976236,0.12352365,0.53328602,0.83252488,0.83252488,0.12352365,0.12352365,10.342883
2012-01-08 12:00:00,0.0,0.0,8.6633263,0.7882619283462864,1.4407347023312733,0.95170479,-0.0,-0.0,0.37575719,0.11327273,0.48902991,0.90153465,0.90153465,0.11327273,0.11327273,9.5648609
2012-01-08 13:00:00,0.0,0.0,13.723251,0.7625908498966893,1.2907939867040368,0.85265859,-0.0,-0.0,0.33665124,0.10148416,0.4381354,0.86407501,0.86407501,0.10148416,0.10148416,14.587326
2012-01-08 14:00:00,0.0,0.0,13.806849,0.6581085617321814,1.2288619519884387,0.8117482,-0.0,-0.0,0.32049878,0.096614972,0.41711375,0.75472353,0.75472353,0.096614972,0.096614972,14.561572
2012-01-08 15:00:00,0.0,0.0,7.0173986,0.5932815970870897,1.1669299172728413,0.77083781,-0.0,-0.0,0.30434632,0.091745782,0.3960921,0.68502738,0.68502738,0.091745782,0.091745782,7.7024259
2012-01-08 16:00:00,0.5733041,0.49050512,0.0,0.5733041041302048,1.3005727290275522,0.85911812,0.49050512,0.44145461,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-08 17:00:00,0.61176078,0.52492653,0.0,0.6117607780722083,1.3918409907136962,0.91940711,0.52492653,0.47243388,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-08 18:00:00,0.71005004,0.56303595,0.0,0.710050043420082,1.4928879947233555,0.98615564,0.56303595,0.50673235,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-08 19:00:00,0.82492063,0.63310811,0.0,0.8249206279221704,1.6786840988701486,1.1088868,0.63310811,0.5697973,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-08 20:00:00,0.83196269,0.63925479,0.0,0.8319626941894723,1.6949820027426743,1.1196527,0.63925479,0.57532931,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-08 21:00:00,0.7868635,0.54336657,0.0,0.7868635038393046,1.4407347023312733,0.95170479,0.54336657,0.48902991,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-08 22:00:00,0.72173688,0.37740619,0.0,0.7217368767998599,1.0006912977730789,0.66102572,0.37740619,0.33966557,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-08 23:00:00,0.55976935,0.18194175,0.0,0.5597693526519153,0.48241795462676124,0.31867038,0.18194175,0.16374757,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-09 00:00:00,0.44754579,0.19877014,0.0,0.4475457859666143,0.5270383741215525,0.34814525,0.19877014,0.17889312,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-09 01:00:00,0.33287498,0.21545015,0.0,0.3328749763940949,0.5712653705513331,0.37736024,0.21545015,0.19390513,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-09 02:00:00,0.27209345,0.23074016,0.0,0.2720934540727725,0.6118067839452987,0.40414064,0.23074016,0.20766614,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-09 03:00:00,0.25276523,0.27661019,0.0,0.2527652296369864,0.7334310241271955,0.48448185,0.27661019,0.24894917,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-09 04:00:00,0.24961877,0.41561029,0.0,0.249618774496277,1.1019893277087007,0.72794007,0.41561029,0.37404926,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-09 05:00:00,0.24357558,0.75477052,0.0,0.2435755828768193,2.001271588447574,1.3219781,0.75477052,0.67929347,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-09 06:00:00,0.25636118,0.95493066,0.0,0.2563611783692257,2.531995545604941,1.672558,0.95493066,0.85943759,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-09 07:00:00,0.34695911,0.93964065,0.0,0.34695910892869875,2.4914541322109756,1.6457775,0.93964065,0.84567658,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-09 08:00:00,0.56171716,0.80203055,0.0,0.5617171582152116,2.1265814116652852,1.4047539,0.80203055,0.7218275,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-09 09:00:00,0.0,0.0,10.614007,0.8002983678528097,1.9386166768387179,1.2805902,-0.0,-0.0,0.5056095,0.15241695,0.65802645,0.95271532,0.95271532,0.15241695,0.15241695,11.566722
2012-01-09 10:00:00,0.0,0.0,14.425815,0.9319001027062891,1.7543375250479651,1.1588611,-0.0,-0.0,0.45754776,0.13792865,0.59547641,1.0698288,1.0698288,0.13792865,0.13792865,15.495643
2012-01-09 11:00:00,0.0,0.0,14.620566,1.0275423502373755,1.6032286205795478,1.0590432,-0.0,-0.0,0.41813713,0.12604824,0.54418538,1.1535906,1.1535906,0.12604824,0.12604824,15.774157
2012-01-09 12:00:00,0.0,0.0,14.901274,1.046021531222494,1.529516959863247,1.0103516,-0.0,-0.0,0.39891244,0.12025292,0.51916536,1.1662745,1.1662745,0.12025292,0.12025292,16.067548
2012-01-09 13:00:00,0.0,0.0,12.758891,0.8758632349622268,1.4816043803976513,0.97870203,-0.0,-0.0,0.38641639,0.11648596,0.50290235,0.9923492,0.9923492,0.11648596,0.11648596,13.751241
2012-01-09 14:00:00,0.0,0.0,9.1429431,0.7195393525746024,1.470547631290206,0.97139829,-0.0,-0.0,0.38353268,0.11561666,0.49914934,0.83515602,0.83515602,0.11561666,0.11561666,9.9780991
2012-01-09 15:00:00,0.0,0.0,8.072717,0.6211501997619442,1.529516959863247,1.0103516,-0.0,-0.0,0.39891244,0.12025292,0.51916536,0.74140312,0.74140312,0.12025292,0.12025292,8.8141201
2012-01-09 16:00:00,0.54129017,0.61438042,0.0,0.5412901716667967,1.6290277018302535,1.0760853,0.61438042,0.55294238,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-09 17:00:00,0.54733336,0.66581046,0.0,0.5473333632862545,1.76539427415541,1.1661649,0.66581046,0.59922941,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-09 18:00:00,0.63253737,0.7186305,0.0,0.6325373707473686,1.9054464295163822,1.258679,0.7186305,0.64676745,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-09 19:00:00,0.75924462,0.76867053,0.0,0.7592446198264112,2.038127418805724,1.3463239,0.76867053,0.69180348,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-09 20:00:00,0.79615304,0.74365051,0.0,0.7961530380642561,1.9717869241610533,1.3025015,0.74365051,0.66928546,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-09 21:00:00,0.75185295,0.65747045,0.0,0.7518529474323637,1.74328077594052,1.1515574,0.65747045,0.59172341,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-09 22:00:00,0.70021113,0.4336803,0.0,0.7002111281388163,1.1499019071742964,0.75958964,0.4336803,0.39031227,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-09 23:00:00,0.53974192,0.24603017,0.0,0.5397419159626382,0.6523481973392643,0.43092104,0.24603017,0.22142715,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-10 00:00:00,0.41453298,0.029376773,0.0,0.41453297885536194,0.07789241898390764,0.051453323,0.029376773,0.026439096,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-10 01:00:00,0.32128803,0.034050351,0.0,0.3212880304791016,0.09028439473134749,0.059639079,0.034050351,0.030645316,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-10 02:00:00,0.26125566,0.028709119,0.0,0.26125566414366247,0.07612213673427337,0.050283929,0.028709119,0.025838207,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-10 03:00:00,0.24991844,0.053412315,0.0,0.24991843689063029,0.14162257997074115,0.093551496,0.053412315,0.048071084,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-10 04:00:00,0.25211596,0.1275219,0.0,0.25211596111588763,0.3381239096801445,0.2233542,0.1275219,0.11476971,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-10 05:00:00,0.25785949,0.40259532,0.0,0.25785949034099204,1.0674801965294614,0.7051444,0.40259532,0.36233579,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-10 06:00:00,0.31819152,0.63427124,0.0,0.3181915190707844,1.6817681371525512,1.110924,0.63427124,0.57084412,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-10 07:00:00,0.46502609,0.53612611,0.0,0.46502609230388864,1.4215366464563142,0.93902315,0.53612611,0.4825135,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-10 08:00:00,0.64112769,0.40927186,0.0,0.6411276927188292,1.085183019025804,0.71683834,0.40927186,0.36834468,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-10 09:00:00,0.0,0.0,15.654114,0.7778736320087063,1.0356151160360447,0.68409532,-0.0,-0.0,0.27009818,0.081421615,0.3515198,0.85929525,0.85929525,0.081421615,0.081421615,16.513409
2012-01-10 10:00:00,0.0,0.0,13.216305,0.8233723722180118,0.9329387455572573,0.61627048,-0.0,-0.0,0.24331922,0.073349045,0.31666826,0.89672142,0.89672142,0.073349045,0.073349045,14.113026
2012-01-10 11:00:00,0.0,0.0,7.8667954,0.8546870924279288,0.9648038260506742,0.63731957,-0.0,-0.0,0.25162993,0.075854325,0.32748426,0.93054142,0.93054142,0.075854325,0.075854325,8.7973368
2012-01-10 12:00:00,0.0,0.0,0.14453708,0.9095752543269702,0.9258576165587202,0.61159291,-0.0,-0.0,0.24147239,0.072792316,0.31426471,0.98236757,0.98236757,0.072792316,0.072792316,1.1269046
2012-01-10 13:00:00,0.65977175,0.27907935,0.0,0.8789098026381518,0.7399779803471225,0.48880657,0.27907935,0.25117141,-0.0,0.0,0.0,0.21913805,0.21913805,-0.0,0.0,0.21913805
2012-01-10 14:00:00,0.0,0.0,1.2575415,0.7850155857407927,0.7116534643529743,0.47009627,-0.0,-0.0,0.18560593,0.055951264,0.24155719,0.84096685,0.84096685,0.055951264,0.055951264,2.0985084
2012-01-10 15:00:00,0.41524655,0.23968776,0.0,0.7409652137708614,0.6355313276187009,0.41981234,0.23968776,0.21571899,-0.0,0.0,0.0,0.32571867,0.32571867,-0.0,0.0,0.32571867
2012-01-10 16:00:00,0.72348491,0.28108231,0.0,0.7234849074335872,0.7452888270960253,0.49231475,0.28108231,0.25297408,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-10 17:00:00,0.74396184,0.33382697,0.0,0.7439618377143942,0.8851411248171323,0.58469685,0.33382697,0.30044427,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-10 18:00:00,0.83146326,0.32381216,0.0,0.8314632568655501,0.8585868910726183,0.56715595,0.32381216,0.29143094,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-10 19:00:00,0.90093499,0.34050351,0.0,0.9009349886231175,0.9028439473134747,0.59639079,0.34050351,0.30645316,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-10 20:00:00,0.86342725,0.35185363,0.0,0.863427245596566,0.9329387455572573,0.61627048,0.35185363,0.31666826,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-10 21:00:00,0.76823449,0.30177958,0.0,0.7682344916570094,0.8001675768346874,0.52856596,0.30177958,0.27160162,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-10 22:00:00,0.74211392,0.17425768,0.0,0.7421139196158824,0.46204366715454304,0.30521176,0.17425768,0.15683191,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-10 23:00:00,0.62259857,0.072106625,0.0,0.6225985680013183,0.19119048296050056,0.12629452,0.072106625,0.064895963,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-11 00:00:00,0.36783559,0.11166394,0.0,0.3678355890686435,0.2960765801234039,0.19557903,0.11166394,0.10049755,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-11 01:00:00,0.27389143,0.11972216,0.0,0.2738914284388922,0.31744293126632994,0.20969298,0.11972216,0.10774995,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-11 02:00:00,0.2486199,0.12778039,0.0,0.24861989984843277,0.338809282409256,0.22380693,0.12778039,0.11500235,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-11 03:00:00,0.23403633,0.18533912,0.0,0.23403632998990676,0.4914260762872992,0.32462087,0.18533912,0.16680521,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-11 04:00:00,0.24362553,0.33499183,0.0,0.24362552660921152,0.8882297403702116,0.5867371,0.33499183,0.30149264,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-11 05:00:00,0.29596656,0.76553115,0.0,0.29596655815624995,2.029803358577975,1.3408253,0.76553115,0.68897803,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-11 06:00:00,0.48894914,0.95317262,0.0,0.4889491401197583,2.527334106620396,1.6694787,0.95317262,0.85785536,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-11 07:00:00,0.64782015,0.86683452,0.0,0.6478201528593857,2.2984089158033316,1.5182578,0.86683452,0.78015107,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-11 08:00:00,0.70740303,0.69876302,0.0,0.7074030256032948,1.8527678776794447,1.2238812,0.69876302,0.62888672,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-11 09:00:00,0.0,0.0,3.9217785,0.7195393525746024,1.8314015265365189,1.2097672,-0.0,-0.0,0.47764678,0.14398754,0.62163432,0.86352689,0.86352689,0.14398754,0.14398754,4.7853054
2012-01-11 10:00:00,0.0,0.0,7.5114347,0.6954165298291639,1.5536389616784803,1.0262858,-0.0,-0.0,0.40520368,0.12214943,0.52735311,0.81756596,0.81756596,0.12214943,0.12214943,8.3290006
2012-01-11 11:00:00,0.0,0.0,8.992532,0.7090012250398456,1.4712258929843367,0.97184633,-0.0,-0.0,0.38370958,0.11566999,0.49937957,0.82467121,0.82467121,0.11566999,0.11566999,9.8172032
2012-01-11 12:00:00,0.0,0.0,9.3221852,0.7882619283462864,1.3491324578819024,0.89119518,-0.0,-0.0,0.35186646,0.10607082,0.45793728,0.89433275,0.89433275,0.10607082,0.10607082,10.216518
