date,01_electricity_bus_shortage_output1,01_heat_bus_excess_input1,01_pellet_bus_shortage_output1,01_oil_bus_shortage_output1,01_pv_bus_excess_input1,01_hp_electricity_bus_shortage_output1,01_pv_to_01_electricity_link_input1,01_pv_to_01_electricity_link_output1,01_electricity_to_01_hp_electricity_bus_input1,01_electricity_to_01_hp_electricity_bus_output1,01_electricity_sink_input1,01_heat_sink_input1,01_oilheating_transformer_input1,01_oilheating_transformer_output1,01_pelletheating_transformer_input1,01_pelletheating_transformer_output1,01_GCHP_transformer_input1,01_GCHP_transformer_input2,01_GCHP_transformer_output1,01_photovoltaic_electricity_source_output1,01_solar_thermal_source_input1,01_solar_thermal_source_input2,01_solar_thermal_source_output1
2012-01-04 19:00:00,0.93434735,0.0,3.84234,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.9343473455935075,4.477509907684995,0.0,0.0,3.84234,3.458106,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-04 20:00:00,0.84025335,0.0,3.6157741,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.8402533537665795,4.273600538075052,0.0,0.0,3.6157741,3.2541967,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-04 21:00:00,0.7040568,0.0,3.0021579,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.7040567955330165,3.7213459953814567,0.0,0.0,3.0021579,2.7019421,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-04 22:00:00,0.58269353,0.0,1.6899633,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.5826935258199407,2.540370896390538,0.0,0.0,1.6899633,1.520967,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-04 23:00:00,0.4314639,0.0,0.92530321,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.4314639041363219,1.8521767739569808,0.0,0.0,0.92530321,0.83277289,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-05 00:00:00,0.33252537,0.0,0.95282977,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.33252537026734935,1.876950676557445,0.0,0.0,0.95282977,0.85754679,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-05 01:00:00,0.24557333,0.0,1.0811683,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.24557333217250782,1.9924553335763648,0.0,0.0,1.0811683,0.97305145,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-05 02:00:00,0.22120079,0.0,1.1774222,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.2212007907651082,2.079083826340555,0.0,0.0,1.1774222,1.0596799,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-05 03:00:00,0.21530743,0.0,1.5196582,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.21530743034282715,2.387096245057674,0.0,0.0,1.5196582,1.3676924,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-05 04:00:00,0.22010203,0.0,2.3752482,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.22010202865247955,3.1571272918504723,0.0,0.0,2.3752482,2.1377234,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-05 05:00:00,0.26290381,0.0,4.0543437,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.26290380731260543,4.6683132211813385,0.0,0.0,4.0543437,3.6489093,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-05 06:00:00,0.46402722,0.0,5.4981519,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.4640272176560443,5.967740612644184,0.0,0.0,5.4981519,4.9483367,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-05 07:00:00,0.6478701,0.0,5.0489671,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.6478700965917779,5.563474313077965,0.0,0.0,5.0489671,4.5440704,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-05 08:00:00,0.68657649,0.0,4.5035285,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.6865764891957423,5.072579520747557,0.0,0.0,4.5035285,4.0531756,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-05 09:00:00,0.0,0.0,3.3540992,0.0,1.9085147,0.0,0.95359752,0.95359752,0.23612187,0.23612187,0.6790849293369104,4.677938609266247,0.0,0.0,3.3540992,3.0186893,0.23612187,0.78328202,1.0194039,2.8621122,0.67352149,0.038390725,0.63984541
2012-01-05 10:00:00,0.0,0.0,2.8364758,0.0,2.2189091,0.0,0.94170799,0.94170799,0.23612187,0.23612187,0.659457042506771,4.341050026294399,0.0,0.0,2.8364758,2.5528282,0.23612187,0.78328202,1.0194039,3.1606171,0.80928205,0.046129077,0.76881795
2012-01-05 11:00:00,0.0,0.0,2.5830871,0.0,2.4030906,0.0,0.94945601,0.94945601,0.23612187,0.23612187,0.6656500653234054,4.138916876511289,0.0,0.0,2.5830871,2.3247784,0.23612187,0.78328202,1.0194039,3.3525466,0.83656274,0.047684076,0.7947346
2012-01-05 12:00:00,0.0,0.0,2.5411111,0.0,2.3051816,0.0,1.0298157,1.0298157,0.23612187,0.23612187,0.747208180319888,4.08116454800183,0.0,0.0,2.5411111,2.287,0.23612187,0.78328202,1.0194039,3.3349973,0.81553756,0.046485641,0.77476068
2012-01-05 13:00:00,0.0,0.0,2.63408,0.0,2.0981262,0.0,1.0039125,1.0039125,0.23612187,0.23612187,0.7274804060249641,4.0619137718320095,0.0,0.0,2.63408,2.370672,0.23612187,0.78328202,1.0194039,3.1020388,0.70719779,0.040310274,0.6718379
2012-01-05 14:00:00,0.0,0.0,3.3272031,0.0,1.8312013,0.0,0.87912041,0.87912041,0.23612187,0.23612187,0.6331866392684673,4.177418428850929,0.0,0.0,3.3272031,2.9944828,0.23612187,0.78328202,1.0194039,2.7103218,0.17213865,0.0098119032,0.16353172
2012-01-05 15:00:00,0.17676519,0.0,3.6774633,0.0,0.0,0.23612187,0.3916673,0.3916673,-0.0,0.0,0.5665617002572562,4.360300802464219,0.0,0.0,3.6774633,3.309717,0.23612187,0.78328202,1.0194039,0.3916673,0.032821019,0.0018707981,0.031179968
2012-01-05 16:00:00,0.53010278,0.0,3.9901745,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.5301027756109412,4.610560892671877,0.0,0.0,3.9901745,3.591157,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-05 17:00:00,0.58099544,0.0,4.3217156,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.5809954389186055,4.908947923304088,0.0,0.0,4.3217156,3.889544,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-05 18:00:00,0.72343496,0.0,4.460749,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.723434963701195,5.034077968407916,0.0,0.0,4.460749,4.0146741,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-05 19:00:00,0.85848282,0.0,4.5035285,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.858482816089737,5.072579520747557,0.0,0.0,4.5035285,4.0531756,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-05 20:00:00,0.83930442,0.0,4.2468515,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.8393044228511274,4.841570206709717,0.0,0.0,4.2468515,3.8221663,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-05 21:00:00,0.77887251,0.0,3.5516846,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.7788725066565506,4.215919981190569,0.0,0.0,3.5516846,3.1965161,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-05 22:00:00,0.67763656,0.0,2.0650968,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.6776365610975362,2.8779910373880826,0.0,0.0,2.0650968,1.8585872,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-05 23:00:00,0.5007858,0.0,1.1988119,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.5007858046967126,2.0983346025103744,0.0,0.0,1.1988119,1.0789307,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-06 00:00:00,0.33252537,0.0,0.91041627,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.33252537026734935,1.8387785250671755,0.0,0.0,0.91041627,0.81937464,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-06 01:00:00,0.24557333,0.0,1.0361447,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.24557333217250782,1.9519341266097712,0.0,0.0,1.0361447,0.93253024,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-06 02:00:00,0.22120079,0.0,1.130441,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.2212007907651082,2.036800827766718,0.0,0.0,1.130441,1.0173969,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-06 03:00:00,0.21530743,0.0,1.4657169,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.21530743034282715,2.338549098546972,0.0,0.0,1.4657169,1.3191452,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-06 04:00:00,0.22010203,0.0,2.3039065,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.22010202865247955,3.0929197754976085,0.0,0.0,2.3039065,2.0735159,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-06 05:00:00,0.26290381,0.0,3.9488537,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.26290380731260543,4.573372229013232,0.0,0.0,3.9488537,3.5539683,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-06 06:00:00,0.46402722,0.0,5.3632987,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.4640272176560443,5.84637274636743,0.0,0.0,5.3632987,4.8269689,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-06 07:00:00,0.6478701,0.0,4.9232492,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.6478700965917779,5.450328140968346,0.0,0.0,4.9232492,4.4309243,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-06 08:00:00,0.68657649,0.0,4.3889033,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.6865764891957423,4.969416834412316,0.0,0.0,4.3889033,3.950013,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-06 09:00:00,0.43148132,0.0,3.9593311,0.0,0.0,0.23612187,0.2476036,0.2476036,-0.0,0.0,0.6790849293369104,4.582801862475114,0.0,0.0,3.9593311,3.563398,0.23612187,0.78328202,1.0194039,0.2476036,0.0,0.0,0.0
2012-01-06 10:00:00,0.47362829,0.0,3.5926231,0.0,0.0,0.23612187,0.18582875,0.18582875,-0.0,0.0,0.659457042506771,4.252764691309212,0.0,0.0,3.5926231,3.2333608,0.23612187,0.78328202,1.0194039,0.18582875,0.0,0.0,0.0
2012-01-06 11:00:00,0.36515553,0.0,3.2040467,0.0,0.0,0.23612187,0.30959633,0.30959633,-0.0,0.0,0.6656500653234054,4.054742388609669,0.0,0.0,3.2040467,2.883642,0.23612187,0.78328202,1.0194039,0.30959633,0.15968053,0.0091017905,0.15169651
2012-01-06 12:00:00,0.45293525,0.0,3.1445903,0.0,0.0,0.23612187,0.30319069,0.30319069,-0.0,0.0,0.747208180319888,3.998164587838372,0.0,0.0,3.1445903,2.8301312,0.23612187,0.78328202,1.0194039,0.30319069,0.15645206,0.0089177674,0.14862946
2012-01-06 13:00:00,0.60455611,0.0,3.2887794,0.0,0.0,0.23612187,0.1229243,0.1229243,-0.0,0.0,0.7274804060249641,3.979305320914606,0.0,0.0,3.2887794,2.9599014,0.23612187,0.78328202,1.0194039,0.1229243,0.0,0.0,0.0
2012-01-06 14:00:00,0.3075989,0.0,3.2094877,0.0,0.0,0.23612187,0.33665883,0.33665883,-0.0,0.0,0.6331866392684673,4.092460922457201,0.0,0.0,3.2094877,2.8885389,0.23612187,0.78328202,1.0194039,0.33665883,0.19422962,0.011071088,0.18451814
2012-01-06 15:00:00,0.47385027,0.0,3.2023225,0.0,0.0,0.23612187,0.11491922,0.11491922,-0.0,0.0,0.5665617002572562,4.271623958232977,0.0,0.0,3.2023225,2.8820902,0.23612187,0.78328202,1.0194039,0.11491922,0.38961037,0.022207791,0.37012985
2012-01-06 16:00:00,0.53010278,0.0,3.8859895,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.5301027756109412,4.5167944282419334,0.0,0.0,3.8859895,3.4973905,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-06 17:00:00,0.58099544,0.0,4.210788,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.5809954389186055,4.809113065560306,0.0,0.0,4.210788,3.7897092,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-06 18:00:00,0.72343496,0.0,4.3469938,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.723434963701195,4.931698300564784,0.0,0.0,4.3469938,3.9122944,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-06 19:00:00,0.85848282,0.0,4.3889033,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.858482816089737,4.969416834412316,0.0,0.0,4.3889033,3.950013,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-06 20:00:00,0.83930442,0.0,4.1374464,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.8393044228511274,4.743105631327125,0.0,0.0,4.1374464,3.7237017,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-06 21:00:00,0.77887251,0.0,3.4564173,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.7788725066565506,4.130179456304734,0.0,0.0,3.4564173,3.1107756,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-06 22:00:00,0.67763656,0.0,2.0000628,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.6776365610975362,2.8194604051030026,0.0,0.0,2.0000628,1.8000565,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-06 23:00:00,0.5007858,0.0,1.1513958,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.5007858046967126,2.0556600946904835,0.0,0.0,1.1513958,1.0362562,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-07 00:00:00,0.33252537,0.0,0.0,0.0,0.0,0.05938552,0.0,0.0,-0.0,0.0,0.33252537026734935,0.2563838363159318,0.0,0.0,0.0,0.0,0.05938552,0.19699832,0.25638384,0.0,0.0,0.0,0.0
2012-01-07 01:00:00,0.24557333,0.0,0.0,0.0,0.0,0.063671073,0.0,0.0,-0.0,0.0,0.24557333217250782,0.2748857626480093,0.0,0.0,0.0,0.0,0.063671073,0.21121469,0.27488576,0.0,0.0,0.0,0.0
2012-01-07 02:00:00,0.22120079,0.0,0.0,0.0,0.0,0.067956626,0.0,0.0,-0.0,0.0,0.2212007907651082,0.29338768898008694,0.0,0.0,0.0,0.0,0.067956626,0.22543106,0.29338769,0.0,0.0,0.0,0.0
2012-01-07 03:00:00,0.21530743,0.0,0.0,0.0,0.0,0.098567719,0.0,0.0,-0.0,0.0,0.21530743034282715,0.4255443056377837,0.0,0.0,0.0,0.0,0.098567719,0.32697659,0.42554431,0.0,0.0,0.0,0.0
2012-01-07 04:00:00,0.22010203,0.0,0.0,0.0,0.0,0.17815656,0.0,0.0,-0.0,0.0,0.22010202865247955,0.7691515089477955,0.0,0.0,0.0,0.0,0.17815656,0.59099495,0.76915151,0.0,0.0,0.0,0.0
2012-01-07 05:00:00,0.26290381,0.0,0.82031013,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.26290380731260543,1.7576830015473675,0.0,0.0,0.82031013,0.73827912,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-07 06:00:00,0.46969677,0.0,1.194019,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.4640272176560443,2.188513571851459,0.0,0.0,1.194019,1.0746171,0.23612187,0.78328202,1.0194039,0.0,0.099465859,0.0056695539,0.094492566
2012-01-07 07:00:00,0.66814003,0.0,0.70338068,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.6478700965917779,1.9902786468649138,0.0,0.0,0.70338068,0.63304261,0.23612187,0.78328202,1.0194039,0.0,0.35561279,0.020269929,0.33783215
2012-01-07 08:00:00,0.72115628,0.0,0.0096084698,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.6865764891957423,1.604381326224439,0.0,0.0,0.0096084698,0.0086476229,0.23612187,0.78328202,1.0194039,0.0,0.60666297,0.034579789,0.57632982
2012-01-07 09:00:00,0.0,0.0,0.0,0.0,2.202547,0.0,0.90304921,0.90304921,0.17384332,0.17384332,0.6790849293369104,1.5858793998923615,0.0,0.0,0.0,0.0,0.17384332,0.57668672,0.75053003,3.1055962,0.87931512,0.050120962,0.83534937
2012-01-07 10:00:00,0.0,0.0,0.0,0.0,2.5114601,0.0,0.81948609,0.81948609,0.10703336,0.10703336,0.659457042506771,1.3453543575753535,0.0,0.0,0.0,0.0,0.10703336,0.35505948,0.46209284,3.3309462,0.92974897,0.052995691,0.88326152
2012-01-07 11:00:00,0.0,0.0,0.0,0.0,2.7105968,0.0,0.80543317,0.80543317,0.085488342,0.085488342,0.6656500653234054,1.273989784580197,0.0,0.0,0.0,0.0,0.085488342,0.28358865,0.36907699,3.51603,0.95253978,0.054294768,0.9049128
2012-01-07 12:00:00,0.0,0.0,0.0,0.0,2.3460181,0.0,0.86268576,0.86268576,0.061246905,0.061246905,0.747208180319888,1.1682644912540399,0.0,0.0,0.0,0.0,0.061246905,0.20317305,0.26441995,3.2087039,0.9514153,0.054230672,0.90384454
2012-01-07 13:00:00,0.0,0.0,0.0,0.0,1.9140807,0.0,0.81966949,0.81966949,0.039662238,0.039662238,0.7274804060249641,1.0466804039289588,0.0,0.0,0.0,0.0,0.039662238,0.13157069,0.17123293,2.7337502,0.92152365,0.052526848,0.87544747
2012-01-07 14:00:00,0.0,0.0,0.0,0.0,2.0036446,0.0,0.72702808,0.72702808,0.045958802,0.045958802,0.6331866392684673,0.9964608895990339,0.0,0.0,0.0,0.0,0.045958802,0.15245815,0.19841695,2.7306726,0.84004625,0.047882636,0.79804394
2012-01-07 15:00:00,0.0,0.0,0.0,0.0,0.18475809,0.0,0.64951819,0.64951819,0.035335093,0.035335093,0.5665617002572562,0.9462413752691091,0.0,0.0,0.0,0.0,0.035335093,0.11721635,0.15255144,0.83427628,0.83546309,0.047621396,0.79368994
2012-01-07 16:00:00,0.57141593,0.0,0.0,0.0,0.0,0.084788887,0.0,0.0,-0.0,0.0,0.5301027756109412,1.0546098009284206,0.0,0.0,0.0,0.0,0.084788887,0.28126836,0.36605725,0.0,0.72479216,0.041313153,0.68855255
2012-01-07 17:00:00,0.5949398,0.0,0.0,0.0,0.0,0.20758714,0.0,0.0,-0.0,0.0,0.5809954389186055,1.1286175062567307,0.0,0.0,0.0,0.0,0.20758714,0.68862439,0.89621154,0.0,0.24463786,0.013944358,0.23240597
2012-01-07 18:00:00,0.72343496,0.0,0.21238969,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.723434963701195,1.2105546085845027,0.0,0.0,0.21238969,0.19115073,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-07 19:00:00,0.85848282,0.0,0.37978808,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.858482816089737,1.3612131515742771,0.0,0.0,0.37978808,0.34180927,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-07 20:00:00,0.83930442,0.0,0.39447214,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.8393044228511274,1.3744288132400468,0.0,0.0,0.39447214,0.35502493,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-07 21:00:00,0.77887251,0.0,0.16540068,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.7788725066565506,1.1682644912540399,0.0,0.0,0.16540068,0.14886061,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-07 22:00:00,0.67763656,0.0,0.0,0.0,0.0,0.18795211,0.0,0.0,-0.0,0.0,0.6776365610975362,0.8114416262782584,0.0,0.0,0.0,0.0,0.18795211,0.62348952,0.81144163,0.0,0.0,0.0,0.0
2012-01-07 23:00:00,0.5007858,0.0,0.0,0.0,0.0,0.090608835,0.0,0.0,-0.0,0.0,0.5007858046967126,0.3911835853067826,0.0,0.0,0.0,0.0,0.090608835,0.30057475,0.39118359,0.0,0.0,0.0,0.0
2012-01-08 00:00:00,0.36783559,0.0,0.0,0.0,0.0,0.073235796,0.0,0.0,-0.0,0.0,0.3678355890686435,0.3161793351269989,0.0,0.0,0.0,0.0,0.073235796,0.24294354,0.31617934,0.0,0.0,0.0,0.0
2012-01-08 01:00:00,0.27389143,0.0,0.0,0.0,0.0,0.078520853,0.0,0.0,-0.0,0.0,0.2738914284388922,0.33899640054853486,0.0,0.0,0.0,0.0,0.078520853,0.26047555,0.3389964,0.0,0.0,0.0,0.0
2012-01-08 02:00:00,0.2486199,0.0,0.0,0.0,0.0,0.083805911,0.0,0.0,-0.0,0.0,0.24861989984843277,0.3618134659700709,0.0,0.0,0.0,0.0,0.083805911,0.27800756,0.36181347,0.0,0.0,0.0,0.0
2012-01-08 03:00:00,0.23403633,0.0,0.0,0.0,0.0,0.12155632,0.0,0.0,-0.0,0.0,0.23403632998990676,0.524792504695328,0.0,0.0,0.0,0.0,0.12155632,0.40323618,0.5247925,0.0,0.0,0.0,0.0
2012-01-08 04:00:00,0.24362553,0.0,0.0,0.0,0.0,0.21970739,0.0,0.0,-0.0,0.0,0.24362552660921152,0.9485380053809968,0.0,0.0,0.0,0.0,0.21970739,0.72883062,0.94853801,0.0,0.0,0.0,0.0
2012-01-08 05:00:00,0.29596656,0.0,1.275797,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.29596655815624995,2.16762121504592,0.0,0.0,1.275797,1.1482173,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-08 06:00:00,0.51502312,0.0,1.3832918,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.4889491401197583,2.698932881290258,0.0,0.0,1.3832918,1.2449627,0.23612187,0.78328202,1.0194039,0.0,0.45743825,0.02607398,0.43456634
2012-01-08 07:00:00,0.68142424,0.0,0.9722136,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.6478201528593857,2.454464323202373,0.0,0.0,0.9722136,0.87499224,0.23612187,0.78328202,1.0194039,0.0,0.58954547,0.033604092,0.5600682
2012-01-08 08:00:00,0.73468884,0.0,0.56044224,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.7074030256032948,1.9785655301246219,0.0,0.0,0.56044224,0.50439801,0.23612187,0.78328202,1.0194039,0.0,0.47869856,0.027285818,0.45476363
2012-01-08 09:00:00,0.10329656,0.0,0.32126024,0.0,0.0,0.23612187,0.65507541,0.65507541,-0.0,0.0,0.7195393525746024,1.9557484647030858,0.0,0.0,0.32126024,0.28913421,0.23612187,0.78328202,1.0194039,0.65507541,0.68127407,0.038832622,0.64721037
2012-01-08 10:00:00,0.0,0.0,0.0,0.0,0.38341184,0.0,0.93830935,0.93830935,0.19345793,0.19345793,0.6954165298291639,1.6591266142231178,0.0,0.0,0.0,0.0,0.19345793,0.64175386,0.8352118,1.3217212,0.86727876,0.049434889,0.82391482
2012-01-08 11:00:00,0.0,0.0,0.0,0.0,1.1785102,0.0,0.92447157,0.92447157,0.16357528,0.16357528,0.7090012250398456,1.5711179333114789,0.0,0.0,0.0,0.0,0.16357528,0.54262477,0.70620004,2.1029817,0.91043988,0.051895073,0.86491789
2012-01-08 12:00:00,0.0,0.0,0.0,0.0,0.97147965,0.0,0.97330953,0.97330953,0.13307477,0.13307477,0.7882619283462864,1.4407347023312733,0.0,0.0,0.0,0.0,0.13307477,0.44144608,0.57452085,1.9447892,0.91180405,0.051972831,0.86621385
2012-01-08 13:00:00,0.0,0.0,0.0,0.0,2.0544411,0.0,0.91154805,0.91154805,0.096508918,0.096508918,0.7625908498966893,1.2907939867040368,0.0,0.0,0.0,0.0,0.096508918,0.32014697,0.41665589,2.9659892,0.92014537,0.052448286,0.8741381
2012-01-08 14:00:00,0.0,0.0,0.0,0.0,2.1413846,0.0,0.81936817,0.81936817,0.11812717,0.11812717,0.6581085617321814,1.2288619519884387,0.0,0.0,0.0,0.0,0.11812717,0.39186072,0.50998789,2.9607527,0.75670954,0.043132444,0.71887406
2012-01-08 15:00:00,0.0,0.0,0.0,0.0,0.80685939,0.0,0.75924751,0.75924751,0.12949375,0.12949375,0.5932815970870897,1.1669299172728413,0.0,0.0,0.0,0.0,0.12949375,0.42956686,0.55906061,1.5661069,0.63986243,0.036472158,0.60786931
2012-01-08 16:00:00,0.59638405,0.0,0.0,0.0,0.0,0.21214915,0.0,0.0,-0.0,0.0,0.5733041041302048,1.3005727290275522,0.0,0.0,0.0,0.0,0.21214915,0.70375785,0.91590701,0.0,0.40491128,0.023079943,0.38466572
2012-01-08 17:00:00,0.63502102,0.0,0.0,0.0,0.0,0.23259336,0.0,0.0,-0.0,0.0,0.6117607780722083,1.3918409907136962,0.0,0.0,0.0,0.0,0.23259336,0.77157698,1.0041703,0.0,0.40807437,0.023260239,0.38767065
2012-01-08 18:00:00,0.71005004,0.0,0.52609346,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.710050043420082,1.4928879947233555,0.0,0.0,0.52609346,0.47348411,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-08 19:00:00,0.82492063,0.0,0.73253357,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.8249206279221704,1.6786840988701486,0.0,0.0,0.73253357,0.65928022,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-08 20:00:00,0.83196269,0.0,0.75064235,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.8319626941894723,1.6949820027426743,0.0,0.0,0.75064235,0.67557812,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-08 21:00:00,0.7868635,0.0,0.46814535,0.0,0.0,0.23612187,0.0,0.0,-0.0,0.0,0.7868635038393046,1.4407347023312733,0.0,0.0,0.46814535,0.42133082,0.23612187,0.78328202,1.0194039,0.0,0.0,0.0,0.0
2012-01-08 22:00:00,0.72173688,0.0,0.0,0.0,0.0,0.23178752,0.0,0.0,-0.0,0.0,0.7217368767998599,1.0006912977730789,0.0,0.0,0.0,0.0,0.23178752,0.76890378,1.0006913,0.0,0.0,0.0,0.0
2012-01-08 23:00:00,0.55976935,0.0,0.0,0.0,0.0,0.11174121,0.0,0.0,-0.0,0.0,0.5597693526519153,0.48241795462676124,0.0,0.0,0.0,0.0,0.11174121,0.37067674,0.48241795,0.0,0.0,0.0,0.0
2012-01-09 00:00:00,0.44754579,0.0,0.0,0.0,0.0,0.12207653,0.0,0.0,-0.0,0.0,0.4475457859666143,0.5270383741215525,0.0,0.0,0.0,0.0,0.12207653,0.40496185,0.52703837,0.0,0.0,0.0,0.0
