date,ID_electricity_bus_shortage_output1,ID_pellet_bus_shortage_output1,ID_oil_bus_shortage_output1,ID_pv_bus_excess_input1,ID_hp_electricity_bus_shortage_output1,ID_pv_to_ID_electricity_link_input1,ID_pv_to_ID_electricity_link_output1,ID_electricity_to_ID_hp_electricity_bus_input1,ID_electricity_to_ID_hp_electricity_bus_output1,ID_electricity_sink_input1,ID_heat_sink_input1,ID_oilheating_transformer_input1,ID_oilheating_transformer_output1,ID_pelletheating_transformer_input1,ID_pelletheating_transformer_output1,ID_GCHP_transformer_input1,ID_GCHP_transformer_input2,ID_GCHP_transformer_output1,ID_photovoltaic_electricity_source_output1,ID_solar_thermal_source_input1,ID_solar_thermal_source_input2,ID_solar_thermal_source_output1
2012-01-03 03:00:00,0.19827662,5.4151376,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.1982766175970828,6.697050475564563,0.0,0.0,5.4151376,4.8736238,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-03 04:00:00,0.19208359,5.8468777,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.19208359478044845,7.0856165441126775,0.0,0.0,5.8468777,5.2621899,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-03 05:00:00,0.20017448,7.5484415,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.20017447942798683,8.617023990743482,0.0,0.0,7.5484415,6.7935973,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-03 06:00:00,0.26520122,9.1738159,3.9999448,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.26520121900264726,13.759810192115586,3.9999448,3.6799492,9.1738159,8.2564343,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-03 07:00:00,0.40928889,9.1738159,2.3850603,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.4092888869541797,12.274116400608088,2.3850603,2.1942554,9.1738159,8.2564343,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-03 08:00:00,0.59787642,9.1738159,1.6645733,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.5978764204671733,11.611268401320128,1.6645733,1.5314074,9.1738159,8.2564343,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-03 09:00:00,0.0,9.1738159,1.0534651,1.5795822,0.0,1.1310274,1.1310274,0.42235557,0.42235557,0.7078525191948247,11.062704539840439,1.0534651,0.96918787,9.1738159,8.2564343,1.4010711,0.42235557,1.8234267,2.7106096,0.00081934297,0.014374438,0.013655716
2012-01-03 10:00:00,0.0,9.1738159,0.7067922,2.050309,0.0,1.1643723,1.1643723,0.42235557,0.42235557,0.738517970883643,10.788422609100593,0.7067922,0.65024883,9.1738159,8.2564343,1.4010711,0.42235557,1.8234267,3.2146813,0.0034987697,0.061381924,0.058312828
2012-01-03 11:00:00,0.0,9.0229097,0.0,2.2937733,0.0,1.2004682,1.2004682,0.42235557,0.42235557,0.7740779083468982,10.011290472004363,0.0,0.0,9.0229097,8.1206187,1.4010711,0.42235557,1.8234267,3.4942415,0.0040347071,0.070784335,0.067245118
2012-01-03 12:00:00,0.0,8.6754963,0.0,2.2158989,0.0,1.2580134,1.2580134,0.42235557,0.42235557,0.8320625816542567,9.691294886141211,0.0,0.0,8.6754963,7.8079466,1.4010711,0.42235557,1.8234267,3.4739124,0.0035952962,0.063075373,0.059921604
